onset	duration	orientation	contrast	side	trial	subject
5	4.5	120	0.8	right	1	4
13.4	4.5	90	0.2	right	2	4
21	4.5	165	0.8	right	3	4
30	4.5	30	0.2	right	4	4
38.5	4.5	30	0.8	right	5	4
46.6	4.5	135	0.2	right	6	4
55.6	4.5	75	0.8	right	7	4
64.8	4.5	165	0.8	right	8	4
72.8	4.5	0	0.2	right	9	4
81.4	4.5	90	0.8	right	10	4
89.8	4.5	60	0.8	right	11	4
97.6	4.5	45	0.8	right	12	4
106.3	4.5	90	0.2	right	13	4
115.7	4.5	105	0.2	right	14	4
123.4	4.5	45	0.2	right	15	4
132.7	4.5	135	0.8	right	16	4
141.3	4.5	15	0.8	right	17	4
149.6	4.5	75	0.2	right	18	4
157.4	4.5	165	0.2	right	19	4
165.4	4.5	150	0.8	right	20	4
173.8	4.5	120	0.2	right	21	4
182.4	4.5	0	0.2	right	22	4
190.6	4.5	75	0.8	right	23	4
199.7	4.5	45	0.2	right	24	4
209	4.5	90	0.8	right	25	4
218	4.5	60	0.2	right	26	4
226.3	4.5	15	0.8	right	27	4
235	4.5	150	0.2	right	28	4
243.8	4.5	75	0.2	right	29	4
251.5	4.5	15	0.2	right	30	4
260	4.5	120	0.8	right	31	4
268.1	4.5	135	0.2	right	32	4
276.8	4.5	135	0.8	right	33	4
286.2	4.5	60	0.8	right	34	4
294.5	4.5	0	0.2	right	35	4
302	4.5	45	0.8	right	36	4
311.4	4.5	150	0.2	right	37	4
320.8	4.5	15	0.2	right	38	4
329	4.5	0	0.2	right	39	4
337	4.5	105	0.8	right	40	4
346.1	4.5	30	0.2	right	41	4
354.6	4.5	120	0.2	right	42	4
363.2	4.5	105	0.2	right	43	4
372.1	4.5	150	0.8	right	44	4
379.7	4.5	60	0.2	right	45	4
389	4.5	105	0.8	right	46	4
398.4	4.5	165	0.2	right	47	4
406.1	4.5	30	0.8	right	48	4
