onset	duration	orientation	contrast	side	trial	subject
4.4	4.5	120	0.8	right	1	4
13.6	4.5	75	0.2	right	2	4
22.4	4.5	45	0.2	right	3	4
31.9	4.5	60	0.2	right	4	4
41.4	4.5	90	0.2	right	5	4
49.4	4.5	30	0.8	right	6	4
58.2	4.5	0	0.2	right	7	4
67.2	4.5	75	0.8	right	8	4
75.7	4.5	135	0.8	right	9	4
84.9	4.5	135	0.2	right	10	4
92.8	4.5	120	0.2	right	11	4
100.5	4.5	90	0.8	right	12	4
108	4.5	135	0.8	right	13	4
115.8	4.5	165	0.8	right	14	4
124.4	4.5	75	0.8	right	15	4
132.9	4.5	165	0.8	right	16	4
141.2	4.5	150	0.2	right	17	4
149.3	4.5	135	0.2	right	18	4
156.8	4.5	120	0.2	right	19	4
166	4.5	45	0.8	right	20	4
174.8	4.5	105	0.2	right	21	4
183.2	4.5	60	0.8	right	22	4
191.2	4.5	120	0.8	right	23	4
200.3	4.5	60	0.2	right	24	4
209.5	4.5	0	0.2	right	25	4
218.7	4.5	165	0.2	right	26	4
227.1	4.5	75	0.2	right	27	4
236.6	4.5	165	0.2	right	28	4
245.8	4.5	15	0.2	right	29	4
253.4	4.5	105	0.2	right	30	4
261.3	4.5	45	0.2	right	31	4
270.5	4.5	150	0.8	right	32	4
278.8	4.5	30	0.2	right	33	4
287.2	4.5	15	0.8	right	34	4
296.6	4.5	90	0.8	right	35	4
306.1	4.5	45	0.8	right	36	4
315.2	4.5	30	0.2	right	37	4
323.9	4.5	105	0.8	right	38	4
333.3	4.5	15	0.8	right	39	4
341.8	4.5	150	0.2	right	40	4
349.6	4.5	60	0.8	right	41	4
357.7	4.5	105	0.8	right	42	4
365.8	4.5	150	0.8	right	43	4
374.4	4.5	0	0.2	right	44	4
382	4.5	0	0.2	right	45	4
389.6	4.5	90	0.2	right	46	4
397.4	4.5	15	0.2	right	47	4
406.8	4.5	30	0.8	right	48	4
