onset	duration	orientation	contrast	side	trial	subject
4.5	4.5	120	0.8	left	1	4
13.1	4.5	60	0.8	left	2	4
21.2	4.5	75	0.2	left	3	4
29.2	4.5	90	0.8	left	4	4
38.5	4.5	150	0.2	left	5	4
46.9	4.5	90	0.2	left	6	4
56.1	4.5	60	0.2	left	7	4
63.8	4.5	150	0.8	left	8	4
73.1	4.5	90	0.8	left	9	4
80.6	4.5	15	0.2	left	10	4
89.9	4.5	135	0.8	left	11	4
99.2	4.5	30	0.2	left	12	4
107.8	4.5	45	0.8	left	13	4
115.5	4.5	105	0.8	left	14	4
123.3	4.5	165	0.2	left	15	4
132.2	4.5	120	0.2	left	16	4
141.4	4.5	150	0.8	left	17	4
148.9	4.5	60	0.8	left	18	4
157.9	4.5	15	0.2	left	19	4
167.4	4.5	45	0.8	left	20	4
175.6	4.5	0	0.2	left	21	4
184.4	4.5	15	0.8	left	22	4
192.6	4.5	105	0.2	left	23	4
200.5	4.5	165	0.8	left	24	4
209.6	4.5	30	0.8	left	25	4
218.6	4.5	165	0.8	left	26	4
226.6	4.5	135	0.2	left	27	4
235.3	4.5	30	0.8	left	28	4
243.6	4.5	75	0.8	left	29	4
251.2	4.5	0	0.2	left	30	4
258.7	4.5	45	0.2	left	31	4
267.2	4.5	165	0.2	left	32	4
275.2	4.5	0	0.2	left	33	4
283.4	4.5	15	0.8	left	34	4
291.5	4.5	30	0.2	left	35	4
299.3	4.5	135	0.2	left	36	4
307.6	4.5	150	0.2	left	37	4
316.5	4.5	120	0.2	left	38	4
324.4	4.5	120	0.8	left	39	4
333.2	4.5	75	0.2	left	40	4
341.6	4.5	90	0.2	left	41	4
350	4.5	45	0.2	left	42	4
357.8	4.5	135	0.8	left	43	4
365.7	4.5	105	0.8	left	44	4
374.4	4.5	105	0.2	left	45	4
382.4	4.5	75	0.8	left	46	4
391	4.5	60	0.2	left	47	4
400.4	4.5	0	0.2	left	48	4
