onset	duration	orientation	contrast	side	trial	subject
3.5	4.5	30	0.8	left	1	4
12.4	4.5	165	0.8	left	2	4
21.6	4.5	15	0.8	left	3	4
31.1	4.5	90	0.2	left	4	4
39	4.5	90	0.8	left	5	4
48	4.5	75	0.8	left	6	4
56.7	4.5	0	0.2	left	7	4
65	4.5	90	0.8	left	8	4
73.5	4.5	0	0.2	left	9	4
82	4.5	135	0.8	left	10	4
90.8	4.5	105	0.8	left	11	4
99.8	4.5	90	0.2	left	12	4
107.9	4.5	0	0.2	left	13	4
115.5	4.5	60	0.8	left	14	4
124.7	4.5	75	0.8	left	15	4
133	4.5	105	0.2	left	16	4
142.1	4.5	15	0.8	left	17	4
149.9	4.5	165	0.8	left	18	4
157.6	4.5	135	0.8	left	19	4
167	4.5	45	0.8	left	20	4
176.3	4.5	0	0.2	left	21	4
185.8	4.5	105	0.8	left	22	4
195.1	4.5	120	0.8	left	23	4
202.6	4.5	15	0.2	left	24	4
211.2	4.5	75	0.2	left	25	4
220.7	4.5	150	0.2	left	26	4
229.2	4.5	165	0.2	left	27	4
238.5	4.5	150	0.2	left	28	4
246.1	4.5	45	0.8	left	29	4
255.6	4.5	135	0.2	left	30	4
265	4.5	60	0.8	left	31	4
273.6	4.5	150	0.8	left	32	4
282	4.5	45	0.2	left	33	4
290.2	4.5	45	0.2	left	34	4
299.2	4.5	120	0.2	left	35	4
306.7	4.5	60	0.2	left	36	4
314.9	4.5	30	0.2	left	37	4
324.3	4.5	120	0.2	left	38	4
332.9	4.5	30	0.2	left	39	4
341.3	4.5	105	0.2	left	40	4
349.8	4.5	135	0.2	left	41	4
357.9	4.5	15	0.2	left	42	4
367.3	4.5	30	0.8	left	43	4
376.8	4.5	150	0.8	left	44	4
385.3	4.5	75	0.2	left	45	4
394.8	4.5	60	0.2	left	46	4
403.2	4.5	120	0.8	left	47	4
411.5	4.5	165	0.2	left	48	4
