onset	duration	orientation	contrast	side	trial	subject
4	4.5	60	0.8	right	1	4
13.4	4.5	15	0.8	right	2	4
21.7	4.5	45	0.2	right	3	4
29.6	4.5	45	0.2	right	4	4
37.2	4.5	60	0.2	right	5	4
46.6	4.5	45	0.8	right	6	4
55.3	4.5	165	0.8	right	7	4
63.5	4.5	0	0.2	right	8	4
72.3	4.5	90	0.2	right	9	4
81.4	4.5	30	0.2	right	10	4
89.6	4.5	165	0.8	right	11	4
98.5	4.5	45	0.8	right	12	4
106.4	4.5	0	0.2	right	13	4
115.9	4.5	30	0.8	right	14	4
124.8	4.5	105	0.8	right	15	4
132.6	4.5	15	0.2	right	16	4
141	4.5	60	0.2	right	17	4
149.8	4.5	165	0.2	right	18	4
159.2	4.5	90	0.8	right	19	4
167.8	4.5	0	0.2	right	20	4
176.6	4.5	135	0.8	right	21	4
185.5	4.5	150	0.2	right	22	4
194.9	4.5	60	0.8	right	23	4
202.7	4.5	90	0.2	right	24	4
211	4.5	120	0.2	right	25	4
219.1	4.5	105	0.2	right	26	4
228	4.5	105	0.2	right	27	4
237.3	4.5	120	0.8	right	28	4
245.8	4.5	75	0.8	right	29	4
254.9	4.5	120	0.8	right	30	4
263	4.5	30	0.8	right	31	4
271.6	4.5	15	0.2	right	32	4
279.9	4.5	0	0.2	right	33	4
289.2	4.5	75	0.8	right	34	4
298.1	4.5	150	0.8	right	35	4
307.3	4.5	15	0.8	right	36	4
315	4.5	30	0.2	right	37	4
323	4.5	120	0.2	right	38	4
332.1	4.5	90	0.8	right	39	4
340	4.5	135	0.8	right	40	4
347.5	4.5	105	0.8	right	41	4
355.9	4.5	75	0.2	right	42	4
365.3	4.5	165	0.2	right	43	4
373.3	4.5	75	0.2	right	44	4
381.9	4.5	135	0.2	right	45	4
390.1	4.5	150	0.2	right	46	4
397.6	4.5	135	0.2	right	47	4
406.1	4.5	150	0.8	right	48	4
