onset	duration	orientation	contrast	side	trial	subject
3.7	4.5	165	0.8	right	1	4
13.2	4.5	105	0.2	right	2	4
20.8	4.5	15	0.2	right	3	4
28.8	4.5	45	0.2	right	4	4
38	4.5	90	0.8	right	5	4
45.6	4.5	30	0.2	right	6	4
54.2	4.5	150	0.8	right	7	4
63.3	4.5	90	0.8	right	8	4
72.3	4.5	0	0.2	right	9	4
80	4.5	150	0.8	right	10	4
88.4	4.5	15	0.8	right	11	4
96.6	4.5	15	0.8	right	12	4
105.1	4.5	75	0.8	right	13	4
113.8	4.5	120	0.8	right	14	4
121.6	4.5	75	0.2	right	15	4
131	4.5	150	0.2	right	16	4
139.8	4.5	0	0.2	right	17	4
147.6	4.5	135	0.2	right	18	4
156.2	4.5	105	0.2	right	19	4
165.6	4.5	120	0.8	right	20	4
174.7	4.5	165	0.8	right	21	4
183.6	4.5	0	0.2	right	22	4
192	4.5	60	0.2	right	23	4
200	4.5	60	0.8	right	24	4
208.6	4.5	45	0.8	right	25	4
216.6	4.5	60	0.8	right	26	4
224.7	4.5	135	0.8	right	27	4
234.1	4.5	150	0.2	right	28	4
243.4	4.5	75	0.8	right	29	4
252.5	4.5	105	0.8	right	30	4
261.9	4.5	90	0.2	right	31	4
269.7	4.5	135	0.8	right	32	4
278.2	4.5	135	0.2	right	33	4
287	4.5	15	0.2	right	34	4
296.4	4.5	120	0.2	right	35	4
305.2	4.5	0	0.2	right	36	4
313.5	4.5	105	0.8	right	37	4
322.5	4.5	30	0.8	right	38	4
331.7	4.5	90	0.2	right	39	4
340.4	4.5	45	0.8	right	40	4
348	4.5	30	0.8	right	41	4
357.4	4.5	75	0.2	right	42	4
365	4.5	165	0.2	right	43	4
373.6	4.5	60	0.2	right	44	4
381.3	4.5	120	0.2	right	45	4
389.5	4.5	30	0.2	right	46	4
398.7	4.5	45	0.2	right	47	4
406.7	4.5	165	0.2	right	48	4
