onset	duration	orientation	contrast	side	trial	subject
4.7	4.5	45	0.8	left	1	4
12.7	4.5	135	0.2	left	2	4
20.6	4.5	15	0.8	left	3	4
29.1	4.5	15	0.8	left	4	4
37.4	4.5	90	0.2	left	5	4
45.9	4.5	75	0.2	left	6	4
55.4	4.5	105	0.8	left	7	4
64.1	4.5	165	0.2	left	8	4
73.5	4.5	120	0.8	left	9	4
82	4.5	135	0.8	left	10	4
90.4	4.5	30	0.2	left	11	4
99.5	4.5	105	0.2	left	12	4
108.5	4.5	45	0.2	left	13	4
116.9	4.5	165	0.8	left	14	4
124.5	4.5	90	0.2	left	15	4
132.1	4.5	165	0.8	left	16	4
141.2	4.5	150	0.8	left	17	4
150	4.5	75	0.2	left	18	4
157.5	4.5	15	0.2	left	19	4
166.1	4.5	30	0.8	left	20	4
175.1	4.5	150	0.2	left	21	4
182.8	4.5	105	0.8	left	22	4
190.7	4.5	60	0.8	left	23	4
199.9	4.5	45	0.2	left	24	4
207.6	4.5	120	0.2	left	25	4
216.9	4.5	15	0.2	left	26	4
226.3	4.5	0	0.2	left	27	4
233.8	4.5	90	0.8	left	28	4
242	4.5	0	0.2	left	29	4
249.8	4.5	135	0.2	left	30	4
258.4	4.5	120	0.2	left	31	4
266.1	4.5	60	0.2	left	32	4
273.6	4.5	105	0.2	left	33	4
283	4.5	120	0.8	left	34	4
292.5	4.5	165	0.2	left	35	4
300.7	4.5	75	0.8	left	36	4
309.5	4.5	30	0.8	left	37	4
317.1	4.5	60	0.2	left	38	4
325	4.5	60	0.8	left	39	4
332.5	4.5	0	0.2	left	40	4
340.9	4.5	90	0.8	left	41	4
348.7	4.5	150	0.8	left	42	4
358.2	4.5	75	0.8	left	43	4
366.5	4.5	150	0.2	left	44	4
376	4.5	0	0.2	left	45	4
385	4.5	135	0.8	left	46	4
393.7	4.5	30	0.2	left	47	4
402.3	4.5	45	0.8	left	48	4
