onset	duration	orientation	contrast	side	trial	subject
4.6	4.5	90	0.8	right	1	4
13	4.5	165	0.8	right	2	4
21.1	4.5	120	0.8	right	3	4
30	4.5	60	0.2	right	4	4
39.5	4.5	90	0.2	right	5	4
48.6	4.5	75	0.2	right	6	4
57.8	4.5	15	0.2	right	7	4
66.7	4.5	30	0.8	right	8	4
75.4	4.5	150	0.8	right	9	4
84.4	4.5	45	0.2	right	10	4
92.9	4.5	165	0.2	right	11	4
102.2	4.5	135	0.8	right	12	4
109.8	4.5	150	0.2	right	13	4
119.3	4.5	60	0.8	right	14	4
127	4.5	75	0.2	right	15	4
135.6	4.5	30	0.8	right	16	4
143.9	4.5	30	0.2	right	17	4
151.6	4.5	30	0.2	right	18	4
160.6	4.5	135	0.8	right	19	4
169.3	4.5	0	0.2	right	20	4
178.4	4.5	120	0.8	right	21	4
187	4.5	165	0.8	right	22	4
196.2	4.5	135	0.2	right	23	4
204.9	4.5	90	0.8	right	24	4
214.3	4.5	45	0.8	right	25	4
223.6	4.5	60	0.8	right	26	4
232.1	4.5	105	0.8	right	27	4
241.2	4.5	105	0.2	right	28	4
249.6	4.5	150	0.2	right	29	4
258.8	4.5	75	0.8	right	30	4
266.9	4.5	75	0.8	right	31	4
276.4	4.5	0	0.2	right	32	4
284.4	4.5	15	0.8	right	33	4
292	4.5	90	0.2	right	34	4
301	4.5	105	0.8	right	35	4
310.2	4.5	105	0.2	right	36	4
319.6	4.5	120	0.2	right	37	4
327.7	4.5	135	0.2	right	38	4
336.8	4.5	45	0.2	right	39	4
345.4	4.5	0	0.2	right	40	4
353.8	4.5	150	0.8	right	41	4
363	4.5	0	0.2	right	42	4
372.4	4.5	165	0.2	right	43	4
380	4.5	45	0.8	right	44	4
388.9	4.5	15	0.8	right	45	4
396.8	4.5	15	0.2	right	46	4
405.1	4.5	120	0.2	right	47	4
413.1	4.5	60	0.2	right	48	4
