onset	duration	orientation	contrast	side	trial	subject
3.6	4.5	150	0.2	left	1	4
11.3	4.5	0	0.2	left	2	4
19.6	4.5	15	0.2	left	3	4
28.8	4.5	120	0.2	left	4	4
38.3	4.5	120	0.8	left	5	4
47.6	4.5	45	0.2	left	6	4
55.2	4.5	90	0.2	left	7	4
63.4	4.5	150	0.8	left	8	4
71.3	4.5	105	0.2	left	9	4
79.4	4.5	0	0.2	left	10	4
88.9	4.5	135	0.8	left	11	4
97.5	4.5	90	0.2	left	12	4
106.5	4.5	75	0.2	left	13	4
115.7	4.5	120	0.2	left	14	4
123.5	4.5	75	0.8	left	15	4
132.8	4.5	90	0.8	left	16	4
140.5	4.5	165	0.2	left	17	4
149.5	4.5	60	0.8	left	18	4
158.5	4.5	90	0.8	left	19	4
167.5	4.5	0	0.2	left	20	4
175.2	4.5	60	0.2	left	21	4
183.6	4.5	105	0.8	left	22	4
192.1	4.5	150	0.8	left	23	4
200.7	4.5	105	0.8	left	24	4
210	4.5	30	0.2	left	25	4
218.9	4.5	15	0.2	left	26	4
228	4.5	60	0.8	left	27	4
236.6	4.5	135	0.8	left	28	4
246.1	4.5	165	0.8	left	29	4
253.7	4.5	45	0.2	left	30	4
262.3	4.5	0	0.2	left	31	4
270.3	4.5	75	0.8	left	32	4
278.8	4.5	30	0.8	left	33	4
287.7	4.5	75	0.2	left	34	4
295.6	4.5	45	0.8	left	35	4
304.3	4.5	150	0.2	left	36	4
312.4	4.5	30	0.8	left	37	4
321.7	4.5	135	0.2	left	38	4
329.4	4.5	135	0.2	left	39	4
337.1	4.5	30	0.2	left	40	4
346.6	4.5	15	0.8	left	41	4
354.4	4.5	60	0.2	left	42	4
362.2	4.5	165	0.8	left	43	4
370	4.5	165	0.2	left	44	4
377.6	4.5	120	0.8	left	45	4
386	4.5	45	0.8	left	46	4
394.9	4.5	105	0.2	left	47	4
404.1	4.5	15	0.8	left	48	4
