onset	duration	orientation	contrast	side	trial	subject
3.6	4.5	0	0.2	right	1	4
12.5	4.5	15	0.2	right	2	4
21.8	4.5	60	0.8	right	3	4
31.2	4.5	60	0.2	right	4	4
38.8	4.5	150	0.2	right	5	4
47.3	4.5	165	0.8	right	6	4
55	4.5	150	0.8	right	7	4
63	4.5	120	0.8	right	8	4
72.3	4.5	15	0.8	right	9	4
80.2	4.5	105	0.2	right	10	4
87.9	4.5	90	0.8	right	11	4
96.5	4.5	120	0.2	right	12	4
104.6	4.5	60	0.8	right	13	4
112.9	4.5	45	0.8	right	14	4
122	4.5	135	0.2	right	15	4
131.2	4.5	90	0.2	right	16	4
140.1	4.5	135	0.2	right	17	4
148.4	4.5	75	0.8	right	18	4
157.2	4.5	30	0.2	right	19	4
165.1	4.5	0	0.2	right	20	4
173.8	4.5	105	0.2	right	21	4
182.7	4.5	75	0.2	right	22	4
191.4	4.5	120	0.8	right	23	4
199.6	4.5	135	0.8	right	24	4
207.8	4.5	45	0.2	right	25	4
215.6	4.5	150	0.2	right	26	4
224.7	4.5	45	0.8	right	27	4
233.2	4.5	90	0.2	right	28	4
241.4	4.5	15	0.8	right	29	4
250.5	4.5	75	0.8	right	30	4
258.4	4.5	165	0.8	right	31	4
267.6	4.5	30	0.8	right	32	4
276.8	4.5	30	0.2	right	33	4
286	4.5	75	0.2	right	34	4
294.2	4.5	0	0.2	right	35	4
302.5	4.5	60	0.2	right	36	4
311.8	4.5	105	0.8	right	37	4
320.2	4.5	45	0.2	right	38	4
328.8	4.5	135	0.8	right	39	4
337.7	4.5	30	0.8	right	40	4
347.2	4.5	165	0.2	right	41	4
355.8	4.5	150	0.8	right	42	4
364.6	4.5	105	0.8	right	43	4
373.2	4.5	165	0.2	right	44	4
382.6	4.5	0	0.2	right	45	4
391.9	4.5	120	0.2	right	46	4
399.7	4.5	90	0.8	right	47	4
407.5	4.5	15	0.2	right	48	4
