onset	duration	orientation	contrast	side	trial	subject
4.3	4.5	60	0.2	left	1	4
13.8	4.5	45	0.8	left	2	4
22.7	4.5	120	0.2	left	3	4
30.8	4.5	60	0.2	left	4	4
39.4	4.5	0	0.2	left	5	4
46.9	4.5	90	0.8	left	6	4
56.2	4.5	30	0.8	left	7	4
64.5	4.5	60	0.8	left	8	4
72.6	4.5	120	0.2	left	9	4
82	4.5	75	0.8	left	10	4
90.4	4.5	0	0.2	left	11	4
98.5	4.5	165	0.8	left	12	4
106.1	4.5	75	0.8	left	13	4
114.8	4.5	30	0.2	left	14	4
122.6	4.5	135	0.2	left	15	4
130.2	4.5	105	0.8	left	16	4
138.9	4.5	165	0.2	left	17	4
147	4.5	135	0.8	left	18	4
155.2	4.5	90	0.2	left	19	4
164.2	4.5	75	0.2	left	20	4
173.5	4.5	165	0.2	left	21	4
181.7	4.5	135	0.2	left	22	4
191.2	4.5	15	0.2	left	23	4
200.7	4.5	90	0.8	left	24	4
208.6	4.5	150	0.2	left	25	4
217.7	4.5	120	0.8	left	26	4
226.4	4.5	120	0.8	left	27	4
235.8	4.5	15	0.2	left	28	4
244.5	4.5	60	0.8	left	29	4
253.4	4.5	30	0.2	left	30	4
262.4	4.5	15	0.8	left	31	4
270.7	4.5	135	0.8	left	32	4
278.7	4.5	45	0.2	left	33	4
286.2	4.5	105	0.2	left	34	4
294.6	4.5	165	0.8	left	35	4
303.4	4.5	30	0.8	left	36	4
311.4	4.5	0	0.2	left	37	4
319.9	4.5	150	0.8	left	38	4
327.9	4.5	15	0.8	left	39	4
336	4.5	75	0.2	left	40	4
344.8	4.5	45	0.2	left	41	4
354.1	4.5	150	0.8	left	42	4
363.4	4.5	105	0.8	left	43	4
371.3	4.5	90	0.2	left	44	4
379.6	4.5	150	0.2	left	45	4
388.9	4.5	105	0.2	left	46	4
396.9	4.5	45	0.8	left	47	4
406.4	4.5	0	0.2	left	48	4
