side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	4	0.4	n/a	n/a	1	dim	3	74	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	7.4	0.4	n/a	n/a	2	dim	3.5	39	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	11.3	0.4	n/a	n/a	3	dim	4.1	45	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	15.8	0.4	n/a	n/a	4	dim	4.699999999999999	51	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	20.9	0.4	n/a	n/a	5	dim	2.1000000000000014	25.000000000000014	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	23.4	0.4	n/a	n/a	6	dim	2.3000000000000043	27.000000000000043	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	26.1	0.4	n/a	n/a	7	dim	4	44	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	30.5	0.4	n/a	n/a	8	dim	4.300000000000004	47.00000000000004	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	35.2	0.4	n/a	n/a	9	dim	5	54	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	40.6	0.4	n/a	n/a	10	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	43.3	0.4	n/a	n/a	11	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	46.8	0.4	n/a	n/a	12	dim	4.000000000000007	44.00000000000007	NA	NO RESPONSE	NA
middle	4	6	ga_dump/sub-06_task-contrast_run-04_ga_events.tsv	51.2	0.4	n/a	n/a	13	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
