side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	2.1	0.4	n/a	n/a	1	dim	2.099999999999999	45.99999999999999	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	4.6	0.4	n/a	n/a	2	dim	5	54	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	10	0.4	n/a	n/a	3	dim	4.1	45	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	14.5	0.4	n/a	n/a	4	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	18	0.4	n/a	n/a	5	dim	3.5	39	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	21.9	0.4	n/a	n/a	6	dim	4.300000000000004	47.00000000000004	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	26.6	0.4	n/a	n/a	7	dim	2.1000000000000014	25.000000000000014	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	29.1	0.4	n/a	n/a	8	dim	4.200000000000003	46.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	33.7	0.4	n/a	n/a	9	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	38.2	0.4	n/a	n/a	10	dim	3.3999999999999986	37.999999999999986	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	42	0.4	n/a	n/a	11	dim	3.8000000000000043	42.00000000000004	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	46.2	0.4	n/a	n/a	12	dim	3	34	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	49.6	0.4	n/a	n/a	13	dim	2.5	29	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	52.5	0.4	n/a	n/a	14	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	56.1	0.4	n/a	n/a	15	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	61.3	0.4	n/a	n/a	16	dim	2.700000000000003	31.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	64.4	0.4	n/a	n/a	17	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	67.9	0.4	n/a	n/a	18	dim	2.999999999999986	33.99999999999986	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	71.3	0.4	n/a	n/a	19	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	73.9	0.4	n/a	n/a	20	dim	3.499999999999986	38.99999999999986	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	77.8	0.4	n/a	n/a	21	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	82.7	0.4	n/a	n/a	22	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	87.9	0.4	n/a	n/a	23	dim	4.199999999999989	45.999999999999886	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	92.5	0.4	n/a	n/a	24	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	96	0.4	n/a	n/a	25	dim	2.8999999999999915	32.999999999999915	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	99.3	0.4	n/a	n/a	26	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	103.8	0.4	n/a	n/a	27	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	108.9	0.4	n/a	n/a	28	dim	4.799999999999983	51.99999999999983	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	114.1	0.4	n/a	n/a	29	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	116.7	0.4	n/a	n/a	30	dim	3.3999999999999915	37.999999999999915	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	120.5	0.4	n/a	n/a	31	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	123.2	0.4	n/a	n/a	32	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	126.3	0.4	n/a	n/a	33	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	131.4	0.4	n/a	n/a	34	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	134.4	0.4	n/a	n/a	35	dim	2.299999999999983	26.99999999999983	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	137.1	0.4	n/a	n/a	36	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	141.1	0.4	n/a	n/a	37	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	144.4	0.4	n/a	n/a	38	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	147.9	0.4	n/a	n/a	39	dim	4.399999999999977	47.99999999999977	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	152.7	0.4	n/a	n/a	40	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	157.7	0.4	n/a	n/a	41	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	162.2	0.4	n/a	n/a	42	dim	3.200000000000017	36.00000000000017	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	165.8	0.4	n/a	n/a	43	dim	3.8999999999999773	42.99999999999977	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	170.1	0.4	n/a	n/a	44	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	173.1	0.4	n/a	n/a	45	dim	3.9000000000000057	43.00000000000006	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	177.4	0.4	n/a	n/a	46	dim	4	44	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	181.8	0.4	n/a	n/a	47	dim	3.799999999999983	41.99999999999983	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	186	0.4	n/a	n/a	48	dim	3	34	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	189.4	0.4	n/a	n/a	49	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	192.9	0.4	n/a	n/a	50	dim	2.5	29	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	195.8	0.4	n/a	n/a	51	dim	4.399999999999977	47.99999999999977	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	200.6	0.4	n/a	n/a	52	dim	3.5	39	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	204.5	0.4	n/a	n/a	53	dim	3	34	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	207.9	0.4	n/a	n/a	54	dim	4.399999999999977	47.99999999999977	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	212.7	0.4	n/a	n/a	55	dim	2.700000000000017	31.00000000000017	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	215.8	0.4	n/a	n/a	56	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	220.8	0.4	n/a	n/a	57	dim	4.499999999999972	48.999999999999716	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	225.7	0.4	n/a	n/a	58	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	230.7	0.4	n/a	n/a	59	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	234.2	0.4	n/a	n/a	60	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	237.7	0.4	n/a	n/a	61	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	242.7	0.4	n/a	n/a	62	dim	3.4000000000000057	38.00000000000006	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	246.5	0.4	n/a	n/a	63	dim	3.6999999999999886	40.999999999999886	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	250.6	0.4	n/a	n/a	64	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	255.1	0.4	n/a	n/a	65	dim	4.900000000000006	53.00000000000006	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	260.4	0.4	n/a	n/a	66	dim	3.6000000000000227	40.00000000000023	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	264.4	0.4	n/a	n/a	67	dim	3.900000000000034	43.00000000000034	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	268.7	0.4	n/a	n/a	68	dim	3.7000000000000455	41.000000000000455	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	272.8	0.4	n/a	n/a	69	dim	4.800000000000011	52.000000000000114	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	278	0.4	n/a	n/a	70	dim	4.600000000000023	50.00000000000023	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	283	0.4	n/a	n/a	71	dim	2.5	29	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	285.9	0.4	n/a	n/a	72	dim	2.500000000000057	29.00000000000057	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	288.8	0.4	n/a	n/a	73	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	291.9	0.4	n/a	n/a	74	dim	4.300000000000068	47.00000000000068	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	296.6	0.4	n/a	n/a	75	dim	2.6000000000000227	30.000000000000227	NA	NO RESPONSE	NA
middle	2	6	ga_dump/sub-06_task-contrast_run-02_ga_events.tsv	299.6	0.4	n/a	n/a	76	dim	5	54	NA	NO RESPONSE	NA
