side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	3.8	0.4	n/a	n/a	1	dim	2.5	67	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	6.7	0.4	n/a	n/a	2	dim	2.2	26	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	9.3	0.4	n/a	n/a	3	dim	2.3999999999999986	27.999999999999986	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	12.1	0.4	n/a	n/a	4	dim	4.500000000000002	49.00000000000002	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	17	0.4	n/a	n/a	5	dim	2.900000000000002	33.00000000000002	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	20.3	0.4	n/a	n/a	6	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	23.8	0.4	n/a	n/a	7	dim	4	44	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	28.2	0.4	n/a	n/a	8	dim	4.5000000000000036	49.00000000000004	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	33.1	0.4	n/a	n/a	9	dim	4.299999999999997	46.99999999999997	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	37.8	0.4	n/a	n/a	10	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	41.3	0.4	n/a	n/a	11	dim	2.500000000000007	29.00000000000007	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	44.2	0.4	n/a	n/a	12	dim	4	44	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	48.6	0.4	n/a	n/a	13	dim	2	24	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	51	0.4	n/a	n/a	14	dim	2.8000000000000043	32.00000000000004	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	54.2	0.4	n/a	n/a	15	dim	3.8999999999999986	42.999999999999986	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	58.5	0.4	n/a	n/a	16	dim	3.8000000000000043	42.00000000000004	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	62.7	0.4	n/a	n/a	17	dim	2.999999999999986	33.99999999999986	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	66.1	0.4	n/a	n/a	18	dim	5	54	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	71.5	0.4	n/a	n/a	19	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	74.2	0.4	n/a	n/a	20	dim	4.199999999999989	45.999999999999886	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	78.8	0.4	n/a	n/a	21	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	81.6	0.4	n/a	n/a	22	dim	3.299999999999997	36.99999999999997	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	85.3	0.4	n/a	n/a	23	dim	4.5	49	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	90.2	0.4	n/a	n/a	24	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	93.7	0.4	n/a	n/a	25	dim	2.1999999999999886	25.999999999999886	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	96.3	0.4	n/a	n/a	26	dim	3.700000000000003	41.00000000000003	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	100.4	0.4	n/a	n/a	27	dim	2.799999999999983	31.99999999999983	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	103.6	0.4	n/a	n/a	28	dim	2.4000000000000057	28.000000000000057	NA	NO RESPONSE	NA
middle	7	6	ga_dump/sub-06_task-contrast_run-07_ga_events.tsv	106.4	0.4	n/a	n/a	29	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
