side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	4.1	0.4	n/a	n/a	1	dim	4.699999999999999	92	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	9.2	0.4	n/a	n/a	2	dim	3.5	39	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	13.1	0.4	n/a	n/a	3	dim	4.4	48.00000000000001	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	17.9	0.4	n/a	n/a	4	dim	3.0000000000000036	34.000000000000036	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	21.3	0.4	n/a	n/a	5	dim	3.6999999999999993	41	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	25.4	0.4	n/a	n/a	6	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	29	0.4	n/a	n/a	7	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	34.1	0.4	n/a	n/a	8	dim	4	44	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	38.5	0.4	n/a	n/a	9	dim	4.5	49	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	43.4	0.4	n/a	n/a	10	dim	2.3000000000000043	27.000000000000043	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	46.1	0.4	n/a	n/a	11	dim	2.799999999999997	31.99999999999997	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	49.3	0.4	n/a	n/a	12	dim	4.300000000000004	47.00000000000004	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	54	0.4	n/a	n/a	13	dim	2.6000000000000014	30.000000000000014	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	57	0.4	n/a	n/a	14	dim	2.1000000000000014	25.000000000000014	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	59.5	0.4	n/a	n/a	15	dim	3.3000000000000043	37.00000000000004	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	63.2	0.4	n/a	n/a	16	dim	4.8999999999999915	52.999999999999915	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	68.5	0.4	n/a	n/a	17	dim	2.799999999999997	31.99999999999997	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	71.7	0.4	n/a	n/a	18	dim	3.6999999999999886	40.999999999999886	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	75.8	0.4	n/a	n/a	19	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	79.3	0.4	n/a	n/a	20	dim	2	24	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	81.7	0.4	n/a	n/a	21	dim	3.499999999999986	38.99999999999986	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	85.6	0.4	n/a	n/a	22	dim	4.5	49	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	90.5	0.4	n/a	n/a	23	dim	2.799999999999997	31.99999999999997	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	93.7	0.4	n/a	n/a	24	dim	2.0999999999999943	24.999999999999943	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	96.2	0.4	n/a	n/a	25	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	99.3	0.4	n/a	n/a	26	dim	4	44	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	103.7	0.4	n/a	n/a	27	dim	2.999999999999986	33.99999999999986	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	107.1	0.4	n/a	n/a	28	dim	4	44	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	111.5	0.4	n/a	n/a	29	dim	2	24	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	113.9	0.4	n/a	n/a	30	dim	4.199999999999989	45.999999999999886	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	118.5	0.4	n/a	n/a	31	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
middle	5	6	ga_dump/sub-06_task-contrast_run-05_ga_events.tsv	122.1	0.4	n/a	n/a	32	dim	2.0999999999999943	24.999999999999943	NA	NO RESPONSE	NA
