side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	2.7	0.4	n/a	n/a	1	dim	3.999999999999999	71	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	7.1	0.4	n/a	n/a	2	dim	3.6999999999999993	41	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	11.2	0.4	n/a	n/a	3	dim	2.9000000000000004	33	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	14.5	0.4	n/a	n/a	4	dim	3.900000000000002	43.00000000000003	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	18.8	0.4	n/a	n/a	5	dim	4.199999999999999	46	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	23.4	0.4	n/a	n/a	6	dim	2.8000000000000043	32.00000000000004	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	26.6	0.4	n/a	n/a	7	dim	3.1999999999999993	35.99999999999999	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	30.2	0.4	n/a	n/a	8	dim	3.100000000000005	35.00000000000005	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	33.7	0.4	n/a	n/a	9	dim	4.399999999999999	47.999999999999986	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	38.5	0.4	n/a	n/a	10	dim	2.3999999999999986	27.999999999999986	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	41.3	0.4	n/a	n/a	11	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	46.4	0.4	n/a	n/a	12	dim	2.8000000000000043	32.00000000000004	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	49.6	0.4	n/a	n/a	13	dim	3.5	39	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	53.5	0.4	n/a	n/a	14	dim	4.399999999999999	47.999999999999986	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	58.3	0.4	n/a	n/a	15	dim	4.000000000000007	44.00000000000007	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	62.7	0.4	n/a	n/a	16	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	65.5	0.4	n/a	n/a	17	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	70	0.4	n/a	n/a	18	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	72.7	0.4	n/a	n/a	19	dim	4.8999999999999915	52.999999999999915	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	78	0.4	n/a	n/a	20	dim	4.699999999999989	50.999999999999886	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	83.1	0.4	n/a	n/a	21	dim	3.5	39	NA	NO RESPONSE	NA
middle	6	6	ga_dump/sub-06_task-contrast_run-06_ga_events.tsv	87	0.4	n/a	n/a	22	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
