onset	duration	orientation	contrast	side	trial	subject
0	5.4375	165	0.8	left	1	5
8.50102362039511	5.4375	135	0.8	left	2	5
17.0026790429946	5.4375	90	0.2	left	3	5
25.4858092558519	5.4375	135	0.8	left	4	5
34.00579582907	5.4375	90	0.2	left	5	5
42.506647535	5.4375	60	0.8	left	6	5
51.00814000218	5.4375	45	0.2	left	7	5
59.5089510639865	5.4375	135	0.2	left	8	5
68.0064738558877	5.4375	0	0.2	left	9	5
76.5107111764241	5.4375	120	0.8	left	10	5
84.9440172964182	5.4375	45	0.8	left	11	5
93.505980507508	5.4375	105	0.8	left	12	5
102.016022182611	5.4375	120	0.2	left	13	5
110.517585102512	5.4375	60	0.2	left	14	5
119.020629486182	5.4375	150	0.2	left	15	5
127.305402535173	5.4375	15	0.8	left	16	5
136.025904833307	5.4375	30	0.2	left	17	5
144.53119442205	5.4375	90	0.8	left	18	5
153.024832712355	5.4375	165	0.2	left	19	5
161.566418088038	5.4375	45	0.2	left	20	5
170.02769264603	5.4375	90	0.2	left	21	5
178.332110670487	5.4375	15	0.2	left	22	5
187.031344939393	5.4375	30	0.2	left	23	5
195.530162376942	5.4375	60	0.8	left	24	5
204.031504792775	5.4375	165	0.2	left	25	5
212.524422256944	5.4375	90	0.2	left	26	5
221.041192162914	5.4375	165	0.8	left	27	5
229.53709281818	5.4375	60	0.8	left	28	5
238.04116874314	5.4375	90	0.8	left	29	5
246.543702801186	5.4375	30	0.2	left	30	5
255.139628296303	5.4375	90	0.8	left	31	5
263.660485219289	5.4375	150	0.2	left	32	5
272.042671526995	5.4375	90	0.2	left	33	5
280.540818479328	5.4375	90	0.8	left	34	5
289.052594686073	5.4375	75	0.2	left	35	5
297.547238389742	5.4375	15	0.2	left	36	5
306.047860376874	5.4375	105	0.2	left	37	5
314.518296364967	5.4375	30	0.2	left	38	5
323.050073002204	5.4375	30	0.8	left	39	5
331.551862673818	5.4375	0	0.2	left	40	5
340.053272598792	5.4375	165	0.8	left	41	5
348.55359562222	5.4375	75	0.8	left	42	5
357.055040618205	5.4375	0	0.2	left	43	5
365.517247130772	5.4375	15	0.8	left	44	5
374.0585125987	5.4375	0	0.2	left	45	5
382.56111440284	5.4375	135	0.2	left	46	5
391.061240582485	5.4375	150	0.8	left	47	5
399.5625	5.4375	135	0.8	left	48	5
