onset	duration	orientation	contrast	side	trial	subject
0	5.4375	60	0.2	right	1	5
8.50131929169441	5.4375	0	0.2	right	2	5
17.0026606776599	5.4375	90	0.2	right	3	5
25.5039829775324	5.4375	165	0.8	right	4	5
34.0053188910536	5.4375	105	0.8	right	5	5
42.5053464473026	5.4375	15	0.2	right	6	5
51.0079208700358	5.4375	30	0.2	right	7	5
59.5092975791291	5.4375	45	0.8	right	8	5
68.0158239286951	5.4375	30	0.2	right	9	5
76.5119674463108	5.4375	60	0.8	right	10	5
85.0133145462488	5.4375	105	0.8	right	11	5
93.5148845135875	5.4375	120	0.2	right	12	5
102.015945560266	5.4375	120	0.8	right	13	5
110.51728004133	5.4375	165	0.2	right	14	5
119.01861972186	5.4375	15	0.2	right	15	5
127.519999871994	5.4375	165	0.8	right	16	5
136.019682184984	5.4375	15	0.8	right	17	5
144.522275738983	5.4375	15	0.8	right	18	5
153.023636366068	5.4375	15	0.8	right	19	5
161.525234392082	5.4375	75	0.2	right	20	5
170.026551690819	5.4375	135	0.8	right	21	5
178.504464802387	5.4375	15	0.8	right	22	5
187.029256386872	5.4375	30	0.2	right	23	5
195.533006607245	5.4375	0	0.2	right	24	5
204.036676564403	5.4375	60	0.8	right	25	5
212.534568022352	5.4375	135	0.2	right	26	5
221.034244982805	5.4375	135	0.8	right	27	5
229.535972276825	5.4375	120	0.8	right	28	5
238.037192348337	5.4375	15	0.8	right	29	5
246.53897211182	5.4375	15	0.8	right	30	5
255.03988653882	5.4375	105	0.2	right	31	5
263.541224888909	5.4375	60	0.8	right	32	5
272.043233837098	5.4375	165	0.8	right	33	5
280.544686486643	5.4375	105	0.2	right	34	5
289.045214320536	5.4375	45	0.2	right	35	5
297.546566605405	5.4375	120	0.2	right	36	5
306.047876326402	5.4375	105	0.2	right	37	5
314.549200629095	5.4375	15	0.2	right	38	5
323.050528178388	5.4375	75	0.2	right	39	5
331.571406422357	5.4375	75	0.8	right	40	5
340.052163876477	5.4375	60	0.8	right	41	5
348.554524498655	5.4375	135	0.2	right	42	5
357.05618307798	5.4375	45	0.2	right	43	5
365.557344223307	5.4375	0	0.2	right	44	5
374.058513601594	5.4375	90	0.8	right	45	5
382.559877678973	5.4375	150	0.8	right	46	5
391.060822019485	5.4375	150	0.2	right	47	5
399.5625	5.4375	30	0.8	right	48	5
