onset	duration	orientation	contrast	side	trial	subject
0	5.4375	75	0.8	right	1	5
8.50158566141777	5.4375	90	0.8	right	2	5
17.0026698302294	5.4375	75	0.2	right	3	5
25.5040563464372	5.4375	105	0.2	right	4	5
34.0162545778286	5.4375	30	0.2	right	5	5
42.5068089769184	5.4375	135	0.2	right	6	5
51.0141920085767	5.4375	60	0.2	right	7	5
59.5092972494962	5.4375	135	0.8	right	8	5
68.0102152838767	5.4375	90	0.2	right	9	5
76.5135740527033	5.4375	150	0.8	right	10	5
85.0132473232157	5.4375	165	0.8	right	11	5
93.5137661482926	5.4375	75	0.2	right	12	5
102.006575195665	5.4375	15	0.2	right	13	5
110.517263382696	5.4375	60	0.2	right	14	5
118.879777660031	5.4375	75	0.2	right	15	5
127.518903518369	5.4375	75	0.8	right	16	5
136.002487179332	5.4375	30	0.8	right	17	5
144.521170619392	5.4375	15	0.2	right	18	5
153.023761711522	5.4375	150	0.8	right	19	5
161.563324113105	5.4375	165	0.2	right	20	5
170.027508529963	5.4375	105	0.8	right	21	5
178.291426541937	5.4375	75	0.2	right	22	5
187.029574042637	5.4375	15	0.2	right	23	5
195.530522322724	5.4375	135	0.2	right	24	5
204.028283101672	5.4375	0	0.2	right	25	5
212.533242443603	5.4375	150	0.8	right	26	5
221.039052604672	5.4375	45	0.8	right	27	5
229.536325717709	5.4375	135	0.8	right	28	5
238.037433809771	5.4375	150	0.8	right	29	5
246.53578861622	5.4375	135	0.2	right	30	5
255.045321228155	5.4375	45	0.8	right	31	5
263.563499417291	5.4375	15	0.8	right	32	5
272.047624297567	5.4375	135	0.8	right	33	5
280.686630474608	5.4375	90	0.2	right	34	5
289.045361362547	5.4375	45	0.2	right	35	5
297.537835245047	5.4375	165	0.2	right	36	5
306.152022160315	5.4375	15	0.8	right	37	5
314.524713634778	5.4375	165	0.8	right	38	5
323.050521035742	5.4375	120	0.8	right	39	5
331.545547029347	5.4375	45	0.8	right	40	5
340.041539530842	5.4375	120	0.8	right	41	5
348.553075207372	5.4375	45	0.8	right	42	5
357.055742989073	5.4375	105	0.8	right	43	5
365.565302763967	5.4375	150	0.2	right	44	5
374.058315710711	5.4375	60	0.8	right	45	5
382.560218139334	5.4375	120	0.2	right	46	5
391.061111715368	5.4375	0	0.2	right	47	5
399.5625	5.4375	0	0.2	right	48	5
