onset	duration	orientation	contrast	side	trial	subject
0	5.4375	165	0.8	left	1	5
8.50301681469971	5.4375	75	0.8	left	2	5
16.9350305732261	5.4375	15	0.2	left	3	5
25.4034360641603	5.4375	45	0.8	left	4	5
34.0157844146312	5.4375	30	0.2	left	5	5
42.4425809465822	5.4375	15	0.8	left	6	5
51.1969723144548	5.4375	15	0.2	left	7	5
59.5776781561516	5.4375	15	0.8	left	8	5
67.9467409610333	5.4375	90	0.8	left	9	5
76.699840568895	5.4375	90	0.8	left	10	5
85.2254983522044	5.4375	60	0.8	left	11	5
93.445039354652	5.4375	45	0.2	left	12	5
102.327320300419	5.4375	75	0.2	left	13	5
110.858594632395	5.4375	150	0.8	left	14	5
119.205764494668	5.4375	75	0.2	left	15	5
127.530640525083	5.4375	90	0.8	left	16	5
136.03411347398	5.4375	45	0.2	left	17	5
144.338957236513	5.4375	0	0.2	left	18	5
153.281132481765	5.4375	105	0.2	left	19	5
161.785858689297	5.4375	150	0.2	left	20	5
169.836778638142	5.4375	75	0.2	left	21	5
178.67643292947	5.4375	60	0.2	left	22	5
187.281915850709	5.4375	75	0.2	left	23	5
195.766260034761	5.4375	45	0.2	left	24	5
203.966540976506	5.4375	0	0.2	left	25	5
212.556937488703	5.4375	120	0.2	left	26	5
220.628588783377	5.4375	0	0.2	left	27	5
229.259109014761	5.4375	105	0.2	left	28	5
237.59826258771	5.4375	165	0.2	left	29	5
246.052016918348	5.4375	60	0.8	left	30	5
255.250500409721	5.4375	135	0.8	left	31	5
263.700046427928	5.4375	60	0.8	left	32	5
271.977286418008	5.4375	90	0.2	left	33	5
280.643921346874	5.4375	15	0.8	left	34	5
288.969463354896	5.4375	150	0.8	left	35	5
297.63806022441	5.4375	0	0.2	left	36	5
306.166118527146	5.4375	90	0.2	left	37	5
314.652726463854	5.4375	0	0.2	left	38	5
322.998528921443	5.4375	15	0.2	left	39	5
331.621599696843	5.4375	150	0.2	left	40	5
339.967210797354	5.4375	135	0.2	left	41	5
348.587578966291	5.4375	105	0.8	left	42	5
357.117709285591	5.4375	120	0.8	left	43	5
365.528477859385	5.4375	0	0.2	left	44	5
374.050529395703	5.4375	105	0.2	left	45	5
382.61702610222	5.4375	120	0.2	left	46	5
390.944105138842	5.4375	30	0.8	left	47	5
399.5625	5.4375	0	0.2	left	48	5
