side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	2.9	0.4	n/a	n/a	1	dim	5.3	57	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	5.7	0.4	n/a	n/a	2	dim	2.8	31.999999999999996	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	8.9	0.4	n/a	n/a	3	dim	3.1999999999999993	35.99999999999999	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	12.5	0.4	n/a	n/a	4	dim	2.0999999999999996	24.999999999999996	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	15	0.4	n/a	n/a	5	dim	4.600000000000001	50.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	20	0.4	n/a	n/a	6	dim	2.8000000000000007	32.00000000000001	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	23.2	0.4	n/a	n/a	7	dim	2.8000000000000007	32.00000000000001	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	26.4	0.4	n/a	n/a	8	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	30.9	0.4	n/a	n/a	9	dim	2.700000000000003	31.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	34	0.4	n/a	n/a	10	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	37.5	0.4	n/a	n/a	11	dim	2.8000000000000043	32.00000000000004	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	40.7	0.4	n/a	n/a	12	dim	2.6999999999999957	30.999999999999957	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	43.8	0.4	n/a	n/a	13	dim	3.8000000000000043	42.00000000000004	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	48	0.4	n/a	n/a	14	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	53.1	0.4	n/a	n/a	15	dim	3.8999999999999986	42.999999999999986	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	57.4	0.4	n/a	n/a	16	dim	4	44	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	61.8	0.4	n/a	n/a	17	dim	2.1000000000000014	25.000000000000014	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	64.3	0.4	n/a	n/a	18	dim	3	34	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	67.7	0.4	n/a	n/a	19	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	70.5	0.4	n/a	n/a	20	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	73.2	0.4	n/a	n/a	21	dim	3.1999999999999886	35.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	76.8	0.4	n/a	n/a	22	dim	3.3999999999999915	37.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	80.6	0.4	n/a	n/a	23	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	85.7	0.4	n/a	n/a	24	dim	2.499999999999986	28.999999999999858	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	88.6	0.4	n/a	n/a	25	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	91.3	0.4	n/a	n/a	26	dim	4.3999999999999915	47.999999999999915	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	96.1	0.4	n/a	n/a	27	dim	3.200000000000003	36.00000000000003	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	99.7	0.4	n/a	n/a	28	dim	2.499999999999986	28.999999999999858	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	102.6	0.4	n/a	n/a	29	dim	4.799999999999997	51.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	107.8	0.4	n/a	n/a	30	dim	2.0999999999999943	24.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	110.3	0.4	n/a	n/a	31	dim	2.5	29	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	113.2	0.4	n/a	n/a	32	dim	3.799999999999997	41.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	117.4	0.4	n/a	n/a	33	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	120.5	0.4	n/a	n/a	34	dim	4.299999999999997	46.99999999999997	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	125.2	0.4	n/a	n/a	35	dim	3.999999999999986	43.99999999999986	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	129.6	0.4	n/a	n/a	36	dim	3	34	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	133	0.4	n/a	n/a	37	dim	4.799999999999983	51.99999999999983	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	138.2	0.4	n/a	n/a	38	dim	2.5999999999999943	29.999999999999943	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	141.2	0.4	n/a	n/a	39	dim	4.700000000000017	51.00000000000017	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	146.3	0.4	n/a	n/a	40	dim	2.1999999999999886	25.999999999999886	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	148.9	0.4	n/a	n/a	41	dim	2.8999999999999773	32.99999999999977	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	152.2	0.4	n/a	n/a	42	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	156.2	0.4	n/a	n/a	43	dim	3.4000000000000057	38.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	160	0.4	n/a	n/a	44	dim	3.9000000000000057	43.00000000000006	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	164.3	0.4	n/a	n/a	45	dim	2.799999999999983	31.99999999999983	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	167.5	0.4	n/a	n/a	46	dim	4.5	49	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	172.4	0.4	n/a	n/a	47	dim	3.3999999999999773	37.99999999999977	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	176.2	0.4	n/a	n/a	48	dim	2.200000000000017	26.00000000000017	NA	NO RESPONSE	NA
middle	2	5	ga_dump/sub-05_task-contrast_run-02_ga_events.tsv	178.8	0.4	n/a	n/a	49	dim	2.3999999999999773	27.999999999999773	NA	NO RESPONSE	NA
