onset	duration	orientation	contrast	side	trial	subject
0	5.4375	15	0.2	right	1	5
8.49216961283704	5.4375	105	0.8	right	2	5
17.039357044344	5.4375	0	0.2	right	3	5
25.4950126214003	5.4375	105	0.8	right	4	5
34.0260363251823	5.4375	15	0.2	right	5	5
42.3759329353338	5.4375	90	0.8	right	6	5
51.1751925344989	5.4375	75	0.2	right	7	5
59.5765908287704	5.4375	90	0.2	right	8	5
68.1532543937681	5.4375	60	0.8	right	9	5
76.6580892156493	5.4375	105	0.8	right	10	5
84.9773170714041	5.4375	45	0.8	right	11	5
93.5409274910894	5.4375	75	0.8	right	12	5
101.997098720167	5.4375	0	0.2	right	13	5
110.614004562695	5.4375	30	0.2	right	14	5
119.295177391717	5.4375	15	0.2	right	15	5
127.494448669603	5.4375	15	0.8	right	16	5
135.965647902854	5.4375	60	0.2	right	17	5
144.500508459013	5.4375	0	0.2	right	18	5
153.285395117902	5.4375	15	0.2	right	19	5
161.49160103914	5.4375	30	0.8	right	20	5
170.043861099231	5.4375	30	0.8	right	21	5
178.46150009169	5.4375	105	0.8	right	22	5
186.967689842352	5.4375	150	0.8	right	23	5
195.569040503682	5.4375	120	0.2	right	24	5
203.872120596618	5.4375	120	0.8	right	25	5
212.564406314307	5.4375	120	0.8	right	26	5
221.000789819621	5.4375	45	0.2	right	27	5
229.453430387454	5.4375	135	0.8	right	28	5
238.097413425388	5.4375	0	0.2	right	29	5
246.542681670958	5.4375	165	0.2	right	30	5
254.994647586276	5.4375	60	0.2	right	31	5
263.525247934789	5.4375	0	0.2	right	32	5
272.060811444462	5.4375	165	0.8	right	33	5
280.531021822493	5.4375	60	0.2	right	34	5
289.175742749839	5.4375	0	0.2	right	35	5
297.777280738512	5.4375	75	0.2	right	36	5
306.056350734253	5.4375	105	0.2	right	37	5
314.355623945006	5.4375	30	0.8	right	38	5
322.999509877399	5.4375	30	0.2	right	39	5
331.517054153193	5.4375	135	0.2	right	40	5
340.079571380638	5.4375	15	0.8	right	41	5
348.564197219749	5.4375	105	0.8	right	42	5
357.044682743613	5.4375	0	0.2	right	43	5
365.580604693826	5.4375	165	0.2	right	44	5
373.970150185929	5.4375	150	0.2	right	45	5
382.505183216743	5.4375	60	0.2	right	46	5
391.063923299289	5.4375	90	0.8	right	47	5
399.5625	5.4375	15	0.2	right	48	5
