onset	duration	orientation	contrast	side	trial	subject
0	5.4375	45	0.2	left	1	5
0	5.4375	75	0.8	right	1	5
3.95018638974224	0.4	n/a	n/a	middle	1	5
7.53482649081312	0.4	n/a	n/a	middle	2	5
8.50124516770268	5.4375	105	0.2	left	2	5
8.50285950655729	5.4375	15	0.2	right	2	5
11.5633370667067	0.4	n/a	n/a	middle	3	5
15.1835705292735	0.4	n/a	n/a	middle	4	5
17.0026575707803	5.4375	60	0.2	right	3	5
17.0027063631119	5.4375	45	0.2	left	3	5
18.5939930207755	0.4	n/a	n/a	middle	5	5
22.495471402051	0.4	n/a	n/a	middle	6	5
25.5036463284554	5.4375	30	0.2	right	4	5
25.503686226417	5.4375	90	0.8	left	4	5
26.2894851930028	0.4	n/a	n/a	middle	7	5
30.5380052892321	0.4	n/a	n/a	middle	8	5
34.0053032429862	5.4375	135	0.8	right	5	5
34.0074631662156	5.4375	60	0.8	left	5	5
34.7737436070078	0.4	n/a	n/a	middle	9	5
38.239812782936	0.4	n/a	n/a	middle	10	5
42.3674418826098	0.4	n/a	n/a	middle	11	5
42.4733411230119	5.4375	60	0.2	right	6	5
42.5295064501975	5.4375	15	0.8	left	6	5
46.5508359262215	0.4	n/a	n/a	middle	12	5
50.3186154389411	0.4	n/a	n/a	middle	13	5
50.9924334891057	5.4375	75	0.2	left	7	5
51.0081834376613	5.4375	15	0.8	right	7	5
54.6971907479229	0.4	n/a	n/a	middle	14	5
58.180815323704	0.4	n/a	n/a	middle	15	5
59.5094374894329	5.4375	15	0.2	right	8	5
59.5129641154562	5.4375	75	0.8	left	8	5
62.4558027646649	0.4	n/a	n/a	middle	16	5
65.9683954155094	0.4	n/a	n/a	middle	17	5
67.8799737126588	5.4375	30	0.8	left	9	5
68.0124082054993	5.4375	90	0.2	right	9	5
69.5735578361132	0.4	n/a	n/a	middle	18	5
73.0257089486736	0.4	n/a	n/a	middle	19	5
76.4908966193514	5.4375	30	0.8	left	10	5
76.5119654383402	5.4375	135	0.8	right	10	5
76.9944973488279	0.4	n/a	n/a	middle	20	5
80.7234082413185	0.4	n/a	n/a	middle	21	5
84.3427436034091	0.4	n/a	n/a	middle	22	5
85.0138395441641	5.4375	60	0.2	right	11	5
85.080275481518	5.4375	105	0.8	left	11	5
88.4309496329761	0.4	n/a	n/a	middle	23	5
92.0695578841252	0.4	n/a	n/a	middle	24	5
93.5138630251418	5.4375	75	0.8	right	12	5
93.5157701127521	5.4375	45	0.8	left	12	5
96.3773554734854	0.4	n/a	n/a	middle	25	5
100.197722039827	0.4	n/a	n/a	middle	26	5
102.013657678599	5.4375	135	0.2	left	13	5
102.016050656893	5.4375	75	0.2	right	13	5
104.058531867047	0.4	n/a	n/a	middle	27	5
108.238788917112	0.4	n/a	n/a	middle	28	5
110.517326882305	5.4375	120	0.8	right	14	5
110.51879922784	5.4375	150	0.8	left	14	5
111.868537277012	0.4	n/a	n/a	middle	29	5
115.564364602042	0.4	n/a	n/a	middle	30	5
