onset	duration	orientation	contrast	side	trial	subject
0	5.4375	0	0.2	left	1	5
8.51348117464255	5.4375	0	0.2	left	2	5
17.0029826049424	5.4375	165	0.8	left	3	5
25.9376015439405	5.4375	45	0.2	left	4	5
34.0160947180236	5.4375	60	0.8	left	5	5
42.4333408340389	5.4375	90	0.8	left	6	5
50.9157216591355	5.4375	135	0.2	left	7	5
59.3644678217424	5.4375	120	0.8	left	8	5
68.2256407548568	5.4375	60	0.8	left	9	5
76.4977585924711	5.4375	60	0.8	left	10	5
85.3529868785303	5.4375	60	0.8	left	11	5
93.4325039343545	5.4375	60	0.2	left	12	5
101.823864526177	5.4375	90	0.8	left	13	5
110.504929212656	5.4375	60	0.2	left	14	5
119.015963458017	5.4375	0	0.2	left	15	5
127.483849392793	5.4375	90	0.8	left	16	5
136.045890813112	5.4375	150	0.2	left	17	5
144.638304126802	5.4375	90	0.2	left	18	5
153.037555265479	5.4375	150	0.2	left	19	5
161.60594313432	5.4375	90	0.8	left	20	5
170.276825086744	5.4375	15	0.8	left	21	5
178.437226355381	5.4375	15	0.8	left	22	5
186.774418940375	5.4375	30	0.8	left	23	5
195.591672618688	5.4375	45	0.8	left	24	5
204.116250441944	5.4375	165	0.2	left	25	5
212.743074597773	5.4375	120	0.8	left	26	5
221.227570612219	5.4375	90	0.8	left	27	5
229.531600696777	5.4375	135	0.8	left	28	5
237.966085408425	5.4375	165	0.2	left	29	5
247.068582060955	5.4375	15	0.2	left	30	5
255.054908443147	5.4375	150	0.8	left	31	5
263.51227292495	5.4375	120	0.2	left	32	5
272.352876277611	5.4375	105	0.8	left	33	5
280.363786411546	5.4375	105	0.2	left	34	5
289.583143940625	5.4375	45	0.2	left	35	5
297.727267285308	5.4375	135	0.8	left	36	5
306.005323558361	5.4375	105	0.8	left	37	5
314.54932466123	5.4375	105	0.2	left	38	5
323.462929130853	5.4375	45	0.2	left	39	5
331.521152498265	5.4375	75	0.8	left	40	5
339.990659502643	5.4375	120	0.8	left	41	5
348.528367112894	5.4375	0	0.2	left	42	5
356.989333528481	5.4375	30	0.2	left	43	5
365.496131358735	5.4375	90	0.8	left	44	5
374.063376644204	5.4375	90	0.2	left	45	5
382.561558458836	5.4375	60	0.2	left	46	5
391.100000741159	5.4375	75	0.2	left	47	5
399.5625	5.4375	60	0.2	left	48	5
