onset	duration	orientation	contrast	side	trial	subject
0	5.4375	15	0.8	left	1	5
0	5.4375	75	0.8	right	1	5
3.95018638974224	0.4	n/a	n/a	middle	1	5
7.53482649081312	0.4	n/a	n/a	middle	2	5
8.50132948457335	5.4375	135	0.2	left	2	5
8.50158566141777	5.4375	90	0.8	right	2	5
11.5633370667067	0.4	n/a	n/a	middle	3	5
15.1835705292735	0.4	n/a	n/a	middle	4	5
17.002660190515	5.4375	135	0.2	left	3	5
17.0026698302294	5.4375	75	0.2	right	3	5
18.5939930207755	0.4	n/a	n/a	middle	5	5
22.495471402051	0.4	n/a	n/a	middle	6	5
25.5034831022513	5.4375	135	0.8	left	4	5
25.5040563464372	5.4375	105	0.2	right	4	5
26.2894851930028	0.4	n/a	n/a	middle	7	5
30.5380052892321	0.4	n/a	n/a	middle	8	5
34.004987223083	5.4375	135	0.2	left	5	5
34.0162545778286	5.4375	30	0.2	right	5	5
34.7737436070078	0.4	n/a	n/a	middle	9	5
38.239812782936	0.4	n/a	n/a	middle	10	5
42.3674418826098	0.4	n/a	n/a	middle	11	5
42.506607349559	5.4375	135	0.8	left	6	5
42.5068089769184	5.4375	135	0.2	right	6	5
46.5508359262215	0.4	n/a	n/a	middle	12	5
50.3186154389411	0.4	n/a	n/a	middle	13	5
51.0070432101343	5.4375	45	0.8	left	7	5
51.0141920085767	5.4375	60	0.2	right	7	5
54.6971907479229	0.4	n/a	n/a	middle	14	5
58.180815323704	0.4	n/a	n/a	middle	15	5
59.5087379443667	5.4375	150	0.8	left	8	5
59.5092972494962	5.4375	135	0.8	right	8	5
62.4558027646649	0.4	n/a	n/a	middle	16	5
65.9683954155094	0.4	n/a	n/a	middle	17	5
68.0102152838767	5.4375	90	0.2	right	9	5
68.0108112754021	5.4375	0	0.2	left	9	5
69.5735578361132	0.4	n/a	n/a	middle	18	5
73.0257089486736	0.4	n/a	n/a	middle	19	5
76.5099743179371	5.4375	135	0.8	left	10	5
76.5135740527033	5.4375	150	0.8	right	10	5
76.9944973488279	0.4	n/a	n/a	middle	20	5
80.7234082413185	0.4	n/a	n/a	middle	21	5
84.3427436034091	0.4	n/a	n/a	middle	22	5
85.0112214537414	5.4375	0	0.2	left	11	5
85.0132473232157	5.4375	165	0.8	right	11	5
88.4309496329761	0.4	n/a	n/a	middle	23	5
92.0695578841252	0.4	n/a	n/a	middle	24	5
93.5137661482926	5.4375	75	0.2	right	12	5
93.5143603283667	5.4375	105	0.8	left	12	5
96.3773554734854	0.4	n/a	n/a	middle	25	5
100.197722039827	0.4	n/a	n/a	middle	26	5
102.006575195665	5.4375	15	0.2	right	13	5
102.014706727967	5.4375	0	0.2	left	13	5
104.058531867047	0.4	n/a	n/a	middle	27	5
108.238788917112	0.4	n/a	n/a	middle	28	5
110.516787646243	5.4375	135	0.8	left	14	5
110.517263382696	5.4375	60	0.2	right	14	5
111.868537277012	0.4	n/a	n/a	middle	29	5
115.564364602042	0.4	n/a	n/a	middle	30	5
118.879777660031	5.4375	75	0.2	right	15	5
119.018429108253	5.4375	0	0.2	left	15	5
119.659004501504	0.4	n/a	n/a	middle	31	5
123.792565769122	0.4	n/a	n/a	middle	32	5
127.518903518369	5.4375	75	0.8	right	16	5
127.519681802235	5.4375	150	0.8	left	16	5
127.696487472052	0.4	n/a	n/a	middle	33	5
131.248129037243	0.4	n/a	n/a	middle	34	5
135.306354947522	0.4	n/a	n/a	middle	35	5
136.002487179332	5.4375	30	0.8	right	17	5
136.021122152695	5.4375	90	0.8	left	17	5
139.529505992592	0.4	n/a	n/a	middle	36	5
143.464697609626	0.4	n/a	n/a	middle	37	5
144.521170619392	5.4375	15	0.2	right	18	5
144.52734483026	5.4375	165	0.8	left	18	5
147.016736868557	0.4	n/a	n/a	middle	38	5
151.033655969098	0.4	n/a	n/a	middle	39	5
153.023761711522	5.4375	150	0.8	right	19	5
153.023814793245	5.4375	150	0.2	left	19	5
155.03453420206	0.4	n/a	n/a	middle	40	5
159.097048314429	0.4	n/a	n/a	middle	41	5
161.524480998246	5.4375	30	0.2	left	20	5
161.563324113105	5.4375	165	0.2	right	20	5
163.033892218521	0.4	n/a	n/a	middle	42	5
167.34191163726	0.4	n/a	n/a	middle	43	5
170.027338792989	5.4375	75	0.2	left	21	5
170.027508529963	5.4375	105	0.8	right	21	5
171.462991288602	0.4	n/a	n/a	middle	44	5
174.895775880205	0.4	n/a	n/a	middle	45	5
178.291426541937	5.4375	75	0.2	right	22	5
178.527280362082	5.4375	15	0.2	left	22	5
178.66565457889	0.4	n/a	n/a	middle	46	5
182.611224960642	0.4	n/a	n/a	middle	47	5
186.393193958472	0.4	n/a	n/a	middle	48	5
187.029086981507	5.4375	30	0.8	left	23	5
187.029574042637	5.4375	15	0.2	right	23	5
190.040485563655	0.4	n/a	n/a	middle	49	5
193.445529854107	0.4	n/a	n/a	middle	50	5
