onset	duration	orientation	contrast	side	trial	subject
0	5.4375	120	0.8	right	1	5
8.52559738662742	5.4375	165	0.8	right	2	5
16.9920567469785	5.4375	60	0.8	right	3	5
25.5202240130045	5.4375	75	0.8	right	4	5
33.9122232291858	5.4375	45	0.2	right	5	5
43.0332102768098	5.4375	105	0.8	right	6	5
50.997504818501	5.4375	45	0.2	right	7	5
59.5029294208678	5.4375	15	0.8	right	8	5
68.0172331296264	5.4375	75	0.8	right	9	5
76.5032807572806	5.4375	135	0.2	right	10	5
85.1984302084469	5.4375	45	0.8	right	11	5
93.4894557534277	5.4375	150	0.8	right	12	5
102.116873652135	5.4375	150	0.8	right	13	5
110.392321452215	5.4375	135	0.2	right	14	5
119.057127582651	5.4375	150	0.8	right	15	5
127.54116282	5.4375	135	0.2	right	16	5
135.748883722801	5.4375	45	0.8	right	17	5
144.396619287279	5.4375	120	0.2	right	18	5
152.942340831566	5.4375	135	0.2	right	19	5
161.503873665301	5.4375	150	0.8	right	20	5
169.829392466447	5.4375	75	0.2	right	21	5
178.498530885014	5.4375	105	0.2	right	22	5
186.942421888762	5.4375	0	0.2	right	23	5
195.263849900567	5.4375	135	0.2	right	24	5
204.14178110537	5.4375	0	0.2	right	25	5
212.89101002272	5.4375	15	0.8	right	26	5
221.060282566555	5.4375	120	0.2	right	27	5
229.59730051972	5.4375	90	0.2	right	28	5
238.125308192126	5.4375	150	0.8	right	29	5
246.548040470838	5.4375	150	0.2	right	30	5
255.002825582661	5.4375	0	0.2	right	31	5
263.666099187872	5.4375	0	0.2	right	32	5
272.058240613913	5.4375	30	0.2	right	33	5
280.57222835243	5.4375	150	0.8	right	34	5
289.044565470358	5.4375	15	0.2	right	35	5
298.011692719098	5.4375	75	0.8	right	36	5
305.997382898564	5.4375	165	0.2	right	37	5
314.535025648421	5.4375	90	0.8	right	38	5
322.701929429207	5.4375	30	0.8	right	39	5
331.548259305633	5.4375	75	0.8	right	40	5
340.214906031574	5.4375	150	0.8	right	41	5
348.326533851786	5.4375	30	0.2	right	42	5
357.26319007763	5.4375	135	0.8	right	43	5
365.413916571312	5.4375	45	0.2	right	44	5
374.150579296282	5.4375	0	0.2	right	45	5
382.591599780559	5.4375	60	0.2	right	46	5
391.059845955719	5.4375	90	0.8	right	47	5
399.5625	5.4375	15	0.8	right	48	5
