side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	4.8	0.4	n/a	n/a	1	dim	9.2	96	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	9.6	0.4	n/a	n/a	2	dim	2.1999999999999993	25.999999999999993	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	12.2	0.4	n/a	n/a	3	dim	4.300000000000001	47.000000000000014	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	16.9	0.4	n/a	n/a	4	dim	4.400000000000002	48.00000000000003	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	21.7	0.4	n/a	n/a	5	dim	4.800000000000001	52.000000000000014	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	26.9	0.4	n/a	n/a	6	dim	2.3000000000000043	27.000000000000043	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	29.6	0.4	n/a	n/a	7	dim	2	24	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	32	0.4	n/a	n/a	8	dim	4.300000000000004	47.00000000000004	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	36.7	0.4	n/a	n/a	9	dim	4.5	49	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	41.6	0.4	n/a	n/a	10	dim	2.299999999999997	26.99999999999997	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	44.3	0.4	n/a	n/a	11	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	48.8	0.4	n/a	n/a	12	dim	2.200000000000003	26.00000000000003	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	51.4	0.4	n/a	n/a	13	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	54.7	0.4	n/a	n/a	14	dim	3.5	39	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	58.6	0.4	n/a	n/a	15	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	63.7	0.4	n/a	n/a	16	dim	4.699999999999989	50.999999999999886	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	68.8	0.4	n/a	n/a	17	dim	2.700000000000003	31.00000000000003	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	71.9	0.4	n/a	n/a	18	dim	2.6999999999999886	30.999999999999886	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	75	0.4	n/a	n/a	19	dim	2.5	29	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	77.9	0.4	n/a	n/a	20	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	81.9	0.4	n/a	n/a	21	dim	4.299999999999983	46.99999999999983	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	86.6	0.4	n/a	n/a	22	dim	3.299999999999997	36.99999999999997	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	90.3	0.4	n/a	n/a	23	dim	2	24	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	92.7	0.4	n/a	n/a	24	dim	3.5999999999999943	39.99999999999994	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	96.7	0.4	n/a	n/a	25	dim	3.499999999999986	38.99999999999986	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	100.6	0.4	n/a	n/a	26	dim	4.5	49	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	105.5	0.4	n/a	n/a	27	dim	2.3999999999999915	27.999999999999915	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	108.3	0.4	n/a	n/a	28	dim	3.0999999999999943	34.99999999999994	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	111.8	0.4	n/a	n/a	29	dim	3	34	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	115.2	0.4	n/a	n/a	30	dim	2.1999999999999886	25.999999999999886	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	117.8	0.4	n/a	n/a	31	dim	4.099999999999994	44.99999999999994	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	122.3	0.4	n/a	n/a	32	dim	3.5	39	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	126.2	0.4	n/a	n/a	33	dim	3.09999999999998	34.9999999999998	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	129.7	0.4	n/a	n/a	34	dim	2.9000000000000057	33.00000000000006	NA	NO RESPONSE	NA
middle	10	5	ga_dump/sub-05_task-contrast_run-10_ga_events.tsv	133	0.4	n/a	n/a	35	dim	4.599999999999994	49.99999999999994	NA	NO RESPONSE	NA
