side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	exitflag	response	correct
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	3.8	0.4	n/a	n/a	1	dim	4.999999999999999	92	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	9.2	0.4	n/a	n/a	2	dim	2.0999999999999996	24.999999999999996	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	11.7	0.4	n/a	n/a	3	dim	4.400000000000002	48.00000000000003	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	16.5	0.4	n/a	n/a	4	dim	4.700000000000003	51.00000000000003	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	21.6	0.4	n/a	n/a	5	dim	4.600000000000001	50.000000000000014	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	26.6	0.4	n/a	n/a	6	dim	4.100000000000001	45.000000000000014	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	31.1	0.4	n/a	n/a	7	dim	3.1000000000000014	35.000000000000014	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	34.6	0.4	n/a	n/a	8	dim	4.399999999999999	47.999999999999986	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	39.4	0.4	n/a	n/a	9	dim	4.300000000000004	47.00000000000004	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	44.1	0.4	n/a	n/a	10	dim	5	54	NA	NO RESPONSE	NA
middle	0	5	ga_dump/sub-05_task-contrast_run-00_ga_events.tsv	49.5	0.4	n/a	n/a	11	dim	2.8999999999999986	32.999999999999986	NA	NO RESPONSE	NA
