onset	duration	orientation	contrast	side	trial	subject
0	5.4375	165	0.8	left	1	5
0	5.4375	0	0.2	right	1	5
3.95018638974224	0.4	n/a	n/a	middle	1	5
7.53482649081312	0.4	n/a	n/a	middle	2	5
8.50135333346208	5.4375	150	0.8	right	2	5
8.50301681469971	5.4375	75	0.8	left	2	5
11.5633370667067	0.4	n/a	n/a	middle	3	5
15.1835705292735	0.4	n/a	n/a	middle	4	5
16.9350305732261	5.4375	15	0.2	left	3	5
17.002664976403	5.4375	105	0.8	right	3	5
18.5939930207755	0.4	n/a	n/a	middle	5	5
22.495471402051	0.4	n/a	n/a	middle	6	5
25.4034360641603	5.4375	45	0.8	left	4	5
25.5039918017751	5.4375	165	0.2	right	4	5
26.2894851930028	0.4	n/a	n/a	middle	7	5
30.5380052892321	0.4	n/a	n/a	middle	8	5
34.005256074309	5.4375	15	0.8	right	5	5
34.0157844146312	5.4375	30	0.2	left	5	5
34.7737436070078	0.4	n/a	n/a	middle	9	5
38.239812782936	0.4	n/a	n/a	middle	10	5
42.3674418826098	0.4	n/a	n/a	middle	11	5
42.4425809465822	5.4375	15	0.8	left	6	5
42.5089694312178	5.4375	90	0.2	right	6	5
46.5508359262215	0.4	n/a	n/a	middle	12	5
50.3186154389411	0.4	n/a	n/a	middle	13	5
51.0098315464207	5.4375	90	0.8	right	7	5
51.1969723144548	5.4375	15	0.2	left	7	5
54.6971907479229	0.4	n/a	n/a	middle	14	5
58.180815323704	0.4	n/a	n/a	middle	15	5
59.5095594126696	5.4375	105	0.2	right	8	5
59.5776781561516	5.4375	15	0.8	left	8	5
62.4558027646649	0.4	n/a	n/a	middle	16	5
65.9683954155094	0.4	n/a	n/a	middle	17	5
67.9467409610333	5.4375	90	0.8	left	9	5
67.9834005362193	5.4375	45	0.2	right	9	5
69.5735578361132	0.4	n/a	n/a	middle	18	5
73.0257089486736	0.4	n/a	n/a	middle	19	5
76.5118406537701	5.4375	60	0.8	right	10	5
76.699840568895	5.4375	90	0.8	left	10	5
76.9944973488279	0.4	n/a	n/a	middle	20	5
80.7234082413185	0.4	n/a	n/a	middle	21	5
84.3427436034091	0.4	n/a	n/a	middle	22	5
85.0125492647845	5.4375	135	0.8	right	11	5
85.2254983522044	5.4375	60	0.8	left	11	5
88.4309496329761	0.4	n/a	n/a	middle	23	5
92.0695578841252	0.4	n/a	n/a	middle	24	5
93.445039354652	5.4375	45	0.2	left	12	5
93.5060363041715	5.4375	15	0.8	right	12	5
96.3773554734854	0.4	n/a	n/a	middle	25	5
100.197722039827	0.4	n/a	n/a	middle	26	5
102.015225539324	5.4375	90	0.8	right	13	5
102.327320300419	5.4375	75	0.2	left	13	5
104.058531867047	0.4	n/a	n/a	middle	27	5
108.238788917112	0.4	n/a	n/a	middle	28	5
110.515369422284	5.4375	90	0.8	right	14	5
110.858594632395	5.4375	150	0.8	left	14	5
111.868537277012	0.4	n/a	n/a	middle	29	5
115.564364602042	0.4	n/a	n/a	middle	30	5
119.018578794488	5.4375	0	0.2	right	15	5
119.205764494668	5.4375	75	0.2	left	15	5
119.659004501504	0.4	n/a	n/a	middle	31	5
123.792565769122	0.4	n/a	n/a	middle	32	5
127.519943703427	5.4375	165	0.8	right	16	5
127.530640525083	5.4375	90	0.8	left	16	5
127.696487472052	0.4	n/a	n/a	middle	33	5
131.248129037243	0.4	n/a	n/a	middle	34	5
135.306354947522	0.4	n/a	n/a	middle	35	5
136.020939856143	5.4375	30	0.2	right	17	5
136.03411347398	5.4375	45	0.2	left	17	5
139.529505992592	0.4	n/a	n/a	middle	36	5
143.464697609626	0.4	n/a	n/a	middle	37	5
144.338957236513	5.4375	0	0.2	left	18	5
144.522845684087	5.4375	165	0.8	right	18	5
147.016736868557	0.4	n/a	n/a	middle	38	5
151.033655969098	0.4	n/a	n/a	middle	39	5
153.004353406684	5.4375	0	0.2	right	19	5
153.281132481765	5.4375	105	0.2	left	19	5
155.03453420206	0.4	n/a	n/a	middle	40	5
159.097048314429	0.4	n/a	n/a	middle	41	5
161.522431612354	5.4375	0	0.2	right	20	5
161.785858689297	5.4375	150	0.2	left	20	5
163.033892218521	0.4	n/a	n/a	middle	42	5
167.34191163726	0.4	n/a	n/a	middle	43	5
169.836778638142	5.4375	75	0.2	left	21	5
170.026595608606	5.4375	0	0.2	right	21	5
171.462991288602	0.4	n/a	n/a	middle	44	5
174.895775880205	0.4	n/a	n/a	middle	45	5
178.527900054158	5.4375	120	0.2	right	22	5
178.66565457889	0.4	n/a	n/a	middle	46	5
178.67643292947	5.4375	60	0.2	left	22	5
182.611224960642	0.4	n/a	n/a	middle	47	5
186.393193958472	0.4	n/a	n/a	middle	48	5
187.029909913891	5.4375	60	0.2	right	23	5
187.281915850709	5.4375	75	0.2	left	23	5
190.040485563655	0.4	n/a	n/a	middle	49	5
193.445529854107	0.4	n/a	n/a	middle	50	5
195.530583870504	5.4375	135	0.8	right	24	5
195.766260034761	5.4375	45	0.2	left	24	5
197.483027188404	0.4	n/a	n/a	middle	51	5
201.494063693502	0.4	n/a	n/a	middle	52	5
203.966540976506	5.4375	0	0.2	left	25	5
204.027391723537	5.4375	15	0.8	right	25	5
205.018428412179	0.4	n/a	n/a	middle	53	5
209.231761399955	0.4	n/a	n/a	middle	54	5
212.533241605724	5.4375	120	0.8	right	26	5
212.556937488703	5.4375	120	0.2	left	26	5
213.353241847429	0.4	n/a	n/a	middle	55	5
217.406030162281	0.4	n/a	n/a	middle	56	5
220.628588783377	5.4375	0	0.2	left	27	5
221.033831409428	5.4375	120	0.8	right	27	5
221.694586855168	0.4	n/a	n/a	middle	57	5
225.728033469262	0.4	n/a	n/a	middle	58	5
229.259109014761	5.4375	105	0.2	left	28	5
229.53638921411	5.4375	165	0.8	right	28	5
229.911257774718	0.4	n/a	n/a	middle	59	5
233.401011177918	0.4	n/a	n/a	middle	60	5
237.063691076184	0.4	n/a	n/a	middle	61	5
237.59826258771	5.4375	165	0.2	left	29	5
238.02354989827	5.4375	45	0.2	right	29	5
240.845438443776	0.4	n/a	n/a	middle	62	5
245.081169216494	0.4	n/a	n/a	middle	63	5
246.052016918348	5.4375	60	0.8	left	30	5
246.538613105607	5.4375	30	0.8	right	30	5
248.799318014685	0.4	n/a	n/a	middle	64	5
252.86944788907	0.4	n/a	n/a	middle	65	5
255.036517622825	5.4375	60	0.8	right	31	5
255.250500409721	5.4375	135	0.8	left	31	5
256.959612145669	0.4	n/a	n/a	middle	66	5
260.980859046565	0.4	n/a	n/a	middle	67	5
263.541148305354	5.4375	135	0.8	right	32	5
263.700046427928	5.4375	60	0.8	left	32	5
264.787864132956	0.4	n/a	n/a	middle	68	5
268.69192528685	0.4	n/a	n/a	middle	69	5
271.977286418008	5.4375	90	0.2	left	33	5
272.042551258198	5.4375	45	0.2	right	33	5
272.117831086418	0.4	n/a	n/a	middle	70	5
276.309403441006	0.4	n/a	n/a	middle	71	5
279.991404454025	0.4	n/a	n/a	middle	72	5
280.54434965579	5.4375	0	0.2	right	34	5
280.643921346874	5.4375	15	0.8	left	34	5
