onset	duration	orientation	contrast	side	trial	subject
0	5	45	0.2	right	1	5
8.2	5	135	0.8	right	2	5
16	5	135	0.2	right	3	5
24.2	5	165	0.2	right	4	5
31.7	5	150	0.8	right	5	5
39.3	5	150	0.2	right	6	5
47.7	5	0	0.2	right	7	5
55.8	5	0	0.2	right	8	5
63.6	5	90	0.2	right	9	5
72.2	5	30	0.2	right	10	5
80.9	5	105	0.2	right	11	5
89.2	5	165	0.8	right	12	5
97.6	5	120	0.2	right	13	5
105.5	5	45	0.2	right	14	5
113.9	5	75	0.8	right	15	5
122.3	5	90	0.8	right	16	5
130.9	5	75	0.8	right	17	5
138.8	5	120	0.8	right	18	5
147.4	5	15	0.8	right	19	5
155.2	5	120	0.8	right	20	5
163.2	5	60	0.8	right	21	5
171.3	5	15	0.2	right	22	5
179.4	5	150	0.8	right	23	5
187.7	5	90	0.2	right	24	5
196.1	5	105	0.8	right	25	5
203.6	5	105	0.8	right	26	5
211.7	5	135	0.2	right	27	5
219.5	5	75	0.2	right	28	5
227.9	5	150	0.2	right	29	5
236.6	5	60	0.2	right	30	5
244.2	5	120	0.2	right	31	5
251.8	5	75	0.2	right	32	5
260.2	5	135	0.8	right	33	5
267.7	5	45	0.8	right	34	5
276.4	5	30	0.8	right	35	5
284.6	5	60	0.2	right	36	5
293	5	90	0.8	right	37	5
300.9	5	105	0.2	right	38	5
309.5	5	30	0.2	right	39	5
317.1	5	0	0.2	right	40	5
325.7	5	165	0.8	right	41	5
333.2	5	45	0.8	right	42	5
340.9	5	15	0.8	right	43	5
348.5	5	60	0.8	right	44	5
356.2	5	15	0.2	right	45	5
364.8	5	0	0.2	right	46	5
373.3	5	30	0.8	right	47	5
381.9	5	165	0.2	right	48	5
