onset	duration	orientation	contrast	side	trial	subject
0	5	120	0.8	left	1	5
8.5	5	105	0.2	left	2	5
17.2	5	90	0.2	left	3	5
25.1	5	30	0.8	left	4	5
33	5	60	0.8	left	5	5
41.2	5	120	0.2	left	6	5
49.6	5	30	0.8	left	7	5
58.2	5	45	0.8	left	8	5
66.2	5	165	0.8	left	9	5
74.4	5	45	0.2	left	10	5
82.9	5	120	0.2	left	11	5
91.4	5	30	0.2	left	12	5
99.3	5	45	0.2	left	13	5
107.9	5	165	0.8	left	14	5
116.4	5	0	0.2	left	15	5
124.6	5	75	0.2	left	16	5
133.2	5	105	0.2	left	17	5
141.9	5	0	0.2	left	18	5
150.1	5	135	0.2	left	19	5
158.3	5	135	0.2	left	20	5
166.1	5	0	0.2	left	21	5
174.7	5	150	0.2	left	22	5
183	5	60	0.8	left	23	5
191.6	5	105	0.8	left	24	5
199.3	5	150	0.8	left	25	5
208	5	15	0.8	left	26	5
216.1	5	90	0.8	left	27	5
224	5	75	0.8	left	28	5
231.6	5	120	0.8	left	29	5
240	5	75	0.2	left	30	5
247.9	5	90	0.8	left	31	5
255.9	5	45	0.8	left	32	5
264.4	5	0	0.2	left	33	5
272.4	5	135	0.8	left	34	5
280	5	60	0.2	left	35	5
288.5	5	15	0.8	left	36	5
297	5	90	0.2	left	37	5
305	5	30	0.2	left	38	5
313.3	5	150	0.2	left	39	5
321.1	5	75	0.8	left	40	5
329	5	15	0.2	left	41	5
337	5	105	0.8	left	42	5
344.8	5	60	0.2	left	43	5
353.1	5	150	0.8	left	44	5
360.8	5	165	0.2	left	45	5
369.3	5	135	0.8	left	46	5
377.5	5	15	0.2	left	47	5
385.8	5	165	0.2	left	48	5
