onset	duration	orientation	contrast	side	trial	subject
0	5	30	0.8	right	1	5
8.3	5	120	0.8	right	2	5
16.6	5	90	0.8	right	3	5
24.4	5	135	0.2	right	4	5
31.9	5	45	0.8	right	5	5
39.9	5	120	0.8	right	6	5
47.4	5	60	0.8	right	7	5
55.7	5	30	0.8	right	8	5
64.3	5	45	0.2	right	9	5
72.1	5	0	0.2	right	10	5
80.7	5	0	0.2	right	11	5
88.9	5	15	0.8	right	12	5
96.6	5	45	0.8	right	13	5
104.7	5	165	0.8	right	14	5
113.3	5	135	0.8	right	15	5
121	5	165	0.8	right	16	5
128.7	5	135	0.8	right	17	5
136.8	5	150	0.2	right	18	5
144.6	5	90	0.8	right	19	5
152.5	5	15	0.2	right	20	5
160.9	5	150	0.2	right	21	5
169	5	150	0.8	right	22	5
177.2	5	105	0.8	right	23	5
185.6	5	165	0.2	right	24	5
193.3	5	75	0.8	right	25	5
201.2	5	60	0.2	right	26	5
209.9	5	105	0.2	right	27	5
217.7	5	45	0.2	right	28	5
225.7	5	120	0.2	right	29	5
233.2	5	15	0.2	right	30	5
241.7	5	90	0.2	right	31	5
249.7	5	75	0.8	right	32	5
257.3	5	75	0.2	right	33	5
265.6	5	165	0.2	right	34	5
273.4	5	15	0.8	right	35	5
282	5	105	0.2	right	36	5
290.6	5	75	0.2	right	37	5
299.3	5	60	0.2	right	38	5
307.8	5	30	0.2	right	39	5
315.9	5	105	0.8	right	40	5
324.5	5	120	0.2	right	41	5
333.1	5	0	0.2	right	42	5
340.9	5	90	0.2	right	43	5
349.1	5	60	0.8	right	44	5
357.4	5	30	0.2	right	45	5
365.8	5	135	0.2	right	46	5
374.2	5	150	0.8	right	47	5
381.7	5	0	0.2	right	48	5
