onset	duration	orientation	contrast	side	trial	subject
0	5	90	0.2	right	1	5
8	5	60	0.2	right	2	5
15.6	5	135	0.8	right	3	5
23.5	5	15	0.2	right	4	5
31.6	5	120	0.2	right	5	5
39.1	5	90	0.8	right	6	5
47.8	5	165	0.2	right	7	5
55.6	5	165	0.8	right	8	5
63.6	5	90	0.8	right	9	5
71.9	5	150	0.8	right	10	5
80	5	120	0.8	right	11	5
87.5	5	135	0.2	right	12	5
96.2	5	75	0.2	right	13	5
103.8	5	45	0.2	right	14	5
111.4	5	45	0.8	right	15	5
119.5	5	120	0.2	right	16	5
127	5	135	0.8	right	17	5
134.6	5	60	0.8	right	18	5
143.1	5	60	0.2	right	19	5
151	5	0	0.2	right	20	5
159.7	5	0	0.2	right	21	5
167.7	5	105	0.8	right	22	5
175.5	5	165	0.8	right	23	5
183.4	5	165	0.2	right	24	5
191.3	5	75	0.8	right	25	5
198.9	5	0	0.2	right	26	5
206.8	5	105	0.2	right	27	5
214.3	5	30	0.8	right	28	5
222.2	5	120	0.8	right	29	5
229.9	5	45	0.8	right	30	5
237.7	5	75	0.8	right	31	5
245.6	5	135	0.2	right	32	5
253.2	5	90	0.2	right	33	5
260.8	5	30	0.2	right	34	5
269.1	5	105	0.8	right	35	5
277.4	5	60	0.8	right	36	5
285.1	5	45	0.2	right	37	5
293.4	5	75	0.2	right	38	5
301.6	5	30	0.2	right	39	5
309.6	5	150	0.2	right	40	5
318.1	5	15	0.8	right	41	5
325.9	5	105	0.2	right	42	5
334.1	5	0	0.2	right	43	5
341.6	5	150	0.2	right	44	5
350.2	5	30	0.8	right	45	5
358.2	5	150	0.8	right	46	5
365.9	5	15	0.2	right	47	5
374.3	5	15	0.8	right	48	5
