onset	duration	orientation	contrast	side	trial	subject
0	5.4375	30	0.2	left	1	4
8.50134217239689	5.4375	120	0.2	left	2	4
17.0026972748544	5.4375	75	0.2	left	3	4
25.5039656190018	5.4375	150	0.8	left	4	4
34.0053464390781	5.4375	105	0.8	left	5	4
42.5062506072427	5.4375	0	0.2	left	6	4
51.007981451269	5.4375	75	0.8	left	7	4
59.5060980253675	5.4375	120	0.8	left	8	4
68.0105890879916	5.4375	15	0.2	left	9	4
76.5119604162898	5.4375	45	0.2	left	10	4
85.0133030581728	5.4375	90	0.8	left	11	4
93.504652621235	5.4375	0	0.2	left	12	4
102.015938605589	5.4375	15	0.8	left	13	4
110.517226090252	5.4375	135	0.8	left	14	4
119.018556190902	5.4375	15	0.8	left	15	4
127.519606941161	5.4375	165	0.8	left	16	4
136.021262357124	5.4375	105	0.8	left	17	4
144.522614048283	5.4375	30	0.8	left	18	4
153.024024848672	5.4375	0	0.2	left	19	4
161.525267724885	5.4375	75	0.2	left	20	4
170.026602835391	5.4375	15	0.2	left	21	4
178.524143183856	5.4375	105	0.2	left	22	4
187.028751152955	5.4375	30	0.2	left	23	4
195.530610305882	5.4375	45	0.2	left	24	4
204.036373261937	5.4375	135	0.2	left	25	4
212.533242613861	5.4375	60	0.2	left	26	4
221.035067927574	5.4375	150	0.2	left	27	4
229.535966116653	5.4375	60	0.8	left	28	4
238.03703394108	5.4375	90	0.8	left	29	4
246.541964897155	5.4375	135	0.2	left	30	4
255.039893506438	5.4375	60	0.2	left	31	4
263.54124909257	5.4375	45	0.8	left	32	4
272.042542872088	5.4375	135	0.8	left	33	4
280.543883083478	5.4375	120	0.2	left	34	4
289.045140027462	5.4375	105	0.2	left	35	4
297.546543118775	5.4375	75	0.8	left	36	4
306.048650476912	5.4375	90	0.8	left	37	4
314.555277067286	5.4375	165	0.2	left	38	4
323.050518120081	5.4375	90	0.2	left	39	4
331.551861944578	5.4375	0	0.2	left	40	4
340.053190274982	5.4375	45	0.8	left	41	4
348.554519816285	5.4375	165	0.8	left	42	4
357.058127079924	5.4375	150	0.2	left	43	4
365.557409256268	5.4375	120	0.8	left	44	4
374.058510684956	5.4375	60	0.8	left	45	4
382.559866702078	5.4375	90	0.2	left	46	4
391.061163449289	5.4375	150	0.8	left	47	4
399.5625	5.4375	30	0.8	left	48	4
