onset	duration	orientation	contrast	side	trial	subject
0	5	75	0.2	left	1	5
8.1	5	30	0.2	left	2	5
16.1	5	135	0.8	left	3	5
23.9	5	15	0.8	left	4	5
32	5	45	0.2	left	5	5
40.3	5	135	0.8	left	6	5
49	5	0	0.2	left	7	5
57.2	5	60	0.2	left	8	5
65.2	5	135	0.2	left	9	5
73.7	5	0	0.2	left	10	5
81.2	5	75	0.8	left	11	5
89.1	5	90	0.2	left	12	5
97.2	5	90	0.8	left	13	5
104.9	5	150	0.2	left	14	5
113.2	5	60	0.8	left	15	5
120.8	5	165	0.2	left	16	5
129.1	5	75	0.8	left	17	5
137.5	5	0	0.2	left	18	5
145.3	5	30	0.8	left	19	5
152.9	5	30	0.8	left	20	5
160.5	5	105	0.8	left	21	5
169.1	5	15	0.2	left	22	5
177	5	75	0.2	left	23	5
184.7	5	105	0.8	left	24	5
192.8	5	90	0.8	left	25	5
200.7	5	120	0.2	left	26	5
209.3	5	90	0.2	left	27	5
217.1	5	120	0.2	left	28	5
225	5	15	0.2	left	29	5
233	5	45	0.2	left	30	5
241.1	5	150	0.8	left	31	5
249.7	5	165	0.2	left	32	5
257.6	5	150	0.2	left	33	5
266.3	5	105	0.2	left	34	5
274.7	5	165	0.8	left	35	5
282.8	5	60	0.8	left	36	5
291.5	5	45	0.8	left	37	5
300	5	15	0.8	left	38	5
308.1	5	120	0.8	left	39	5
316.1	5	0	0.2	left	40	5
324.4	5	30	0.2	left	41	5
332.3	5	45	0.8	left	42	5
339.9	5	105	0.2	left	43	5
347.6	5	165	0.8	left	44	5
355.4	5	120	0.8	left	45	5
363.8	5	135	0.2	left	46	5
371.5	5	150	0.8	left	47	5
380.1	5	60	0.2	left	48	5
