onset	duration	orientation	contrast	side	trial	subject
0	5	90	0.8	right	1	5
8.3	5	150	0.2	right	2	5
16.1	5	165	0.2	right	3	5
23.7	5	150	0.8	right	4	5
31.8	5	150	0.2	right	5	5
40.5	5	60	0.8	right	6	5
48.9	5	75	0.8	right	7	5
56.9	5	0	0.2	right	8	5
65.6	5	45	0.8	right	9	5
73.4	5	0	0.2	right	10	5
81.1	5	135	0.8	right	11	5
89.1	5	0	0.2	right	12	5
97.4	5	15	0.8	right	13	5
105.4	5	30	0.2	right	14	5
113	5	15	0.2	right	15	5
121.4	5	105	0.8	right	16	5
129.6	5	120	0.8	right	17	5
137.7	5	15	0.8	right	18	5
145.3	5	135	0.2	right	19	5
153.2	5	135	0.2	right	20	5
161.3	5	75	0.2	right	21	5
169.4	5	30	0.8	right	22	5
177.4	5	90	0.2	right	23	5
185.8	5	45	0.2	right	24	5
194.3	5	45	0.2	right	25	5
202	5	165	0.8	right	26	5
210.1	5	60	0.2	right	27	5
218.6	5	120	0.8	right	28	5
226.7	5	105	0.2	right	29	5
234.3	5	105	0.2	right	30	5
243	5	15	0.2	right	31	5
251.2	5	120	0.2	right	32	5
259.6	5	135	0.8	right	33	5
268.1	5	75	0.8	right	34	5
275.7	5	120	0.2	right	35	5
284.1	5	75	0.2	right	36	5
292.5	5	165	0.2	right	37	5
300.4	5	105	0.8	right	38	5
307.9	5	165	0.8	right	39	5
315.7	5	90	0.8	right	40	5
323.8	5	0	0.2	right	41	5
331.3	5	30	0.2	right	42	5
339.8	5	30	0.8	right	43	5
347.8	5	90	0.2	right	44	5
355.5	5	45	0.8	right	45	5
363.1	5	60	0.2	right	46	5
371.2	5	150	0.8	right	47	5
379.5	5	60	0.8	right	48	5
