onset	duration	orientation	contrast	side	trial	subject
0	5	75	0.8	left	1	5
8.5	5	135	0.8	left	2	5
16.3	5	165	0.2	left	3	5
24.7	5	45	0.8	left	4	5
33.1	5	45	0.2	left	5	5
40.9	5	90	0.2	left	6	5
48.9	5	60	0.2	left	7	5
56.6	5	135	0.2	left	8	5
64.1	5	150	0.8	left	9	5
71.8	5	30	0.8	left	10	5
80.5	5	0	0.2	left	11	5
88.4	5	165	0.8	left	12	5
96.7	5	105	0.8	left	13	5
105.3	5	75	0.2	left	14	5
114	5	120	0.8	left	15	5
122.5	5	45	0.8	left	16	5
130.5	5	90	0.2	left	17	5
138.5	5	0	0.2	left	18	5
146.7	5	30	0.8	left	19	5
155	5	15	0.2	left	20	5
163.4	5	15	0.8	left	21	5
172.1	5	45	0.2	left	22	5
179.8	5	120	0.2	left	23	5
187.6	5	15	0.8	left	24	5
195.9	5	90	0.8	left	25	5
204	5	150	0.8	left	26	5
212.1	5	60	0.8	left	27	5
219.8	5	150	0.2	left	28	5
228.1	5	75	0.8	left	29	5
236.8	5	60	0.8	left	30	5
245.3	5	120	0.8	left	31	5
253.8	5	150	0.2	left	32	5
262.2	5	30	0.2	left	33	5
269.9	5	75	0.2	left	34	5
277.7	5	135	0.8	left	35	5
286.2	5	105	0.2	left	36	5
293.8	5	0	0.2	left	37	5
301.7	5	60	0.2	left	38	5
310	5	165	0.8	left	39	5
317.6	5	15	0.2	left	40	5
325.7	5	90	0.8	left	41	5
334.2	5	165	0.2	left	42	5
342	5	30	0.2	left	43	5
349.5	5	120	0.2	left	44	5
357.9	5	105	0.8	left	45	5
366.4	5	105	0.2	left	46	5
374	5	135	0.2	left	47	5
381.9	5	0	0.2	left	48	5
