onset	duration	orientation	contrast	side	trial	subject
0	5.4375	75	0.8	right	1	4
8.50132978724221	5.4375	0	0.2	right	2	4
17.0026595729651	5.4375	120	0.2	right	3	4
25.5039893619347	5.4375	75	0.2	right	4	4
34.0053191479418	5.4375	120	0.8	right	5	4
42.5066491644301	5.4375	90	0.2	right	6	4
51.0079787319071	5.4375	150	0.2	right	7	4
59.5093084969611	5.4375	165	0.8	right	8	4
68.01063830399	5.4375	15	0.8	right	9	4
76.5119659335517	5.4375	0	0.2	right	10	4
85.0132979079989	5.4375	135	0.2	right	11	4
93.5146276593244	5.4375	90	0.8	right	12	4
102.015957446806	5.4375	90	0.8	right	13	4
110.51728723404	5.4375	15	0.2	right	14	4
119.018617021274	5.4375	165	0.2	right	15	4
127.519946794723	5.4375	0	0.2	right	16	4
136.021276595307	5.4375	135	0.8	right	17	4
144.522606382894	5.4375	105	0.8	right	18	4
153.023931683354	5.4375	30	0.2	right	19	4
161.525265957126	5.4375	105	0.8	right	20	4
170.026595728427	5.4375	150	0.8	right	21	4
178.527925531674	5.4375	60	0.8	right	22	4
187.029255315705	5.4375	45	0.2	right	23	4
195.53058503157	5.4375	165	0.2	right	24	4
204.031915017398	5.4375	105	0.2	right	25	4
212.533244574856	5.4375	15	0.8	right	26	4
221.034574469141	5.4375	75	0.8	right	27	4
229.53590421975	5.4375	45	0.8	right	28	4
238.037234053709	5.4375	30	0.8	right	29	4
246.538563829451	5.4375	135	0.2	right	30	4
255.03989361373	5.4375	105	0.2	right	31	4
263.541223404334	5.4375	30	0.8	right	32	4
272.042553166418	5.4375	30	0.2	right	33	4
280.543882979139	5.4375	60	0.2	right	34	4
289.045226395824	5.4375	15	0.2	right	35	4
297.546542160235	5.4375	75	0.2	right	36	4
306.04787233954	5.4375	45	0.2	right	37	4
314.549202457244	5.4375	60	0.2	right	38	4
323.050530979356	5.4375	45	0.8	right	39	4
331.551861692477	5.4375	135	0.8	right	40	4
340.05319148665	5.4375	90	0.2	right	41	4
348.554521276831	5.4375	0	0.2	right	42	4
357.055851058122	5.4375	150	0.8	right	43	4
365.557180851477	5.4375	120	0.2	right	44	4
374.058510578605	5.4375	0	0.2	right	45	4
382.559840090253	5.4375	60	0.8	right	46	4
391.061170212772	5.4375	165	0.8	right	47	4
399.5625	5.4375	120	0.8	right	48	4
