onset	duration	orientation	contrast	side	trial	subject
0	5	90	0.8	right	1	5
8.2	5	15	0.8	right	2	5
16.7	5	75	0.2	right	3	5
24.8	5	165	0.2	right	4	5
33.3	5	135	0.2	right	5	5
40.8	5	105	0.8	right	6	5
49.5	5	120	0.2	right	7	5
58.1	5	75	0.8	right	8	5
66.5	5	135	0.2	right	9	5
74	5	60	0.2	right	10	5
82.6	5	30	0.8	right	11	5
90.1	5	120	0.2	right	12	5
98.5	5	90	0.2	right	13	5
106.8	5	0	0.2	right	14	5
115.3	5	150	0.8	right	15	5
122.8	5	0	0.2	right	16	5
131.4	5	75	0.2	right	17	5
139.7	5	60	0.8	right	18	5
147.6	5	30	0.8	right	19	5
156.2	5	45	0.2	right	20	5
164.6	5	105	0.2	right	21	5
172.4	5	0	0.2	right	22	5
181	5	60	0.2	right	23	5
189.3	5	30	0.2	right	24	5
197.5	5	0	0.2	right	25	5
206	5	150	0.8	right	26	5
214.6	5	120	0.8	right	27	5
222.1	5	135	0.8	right	28	5
230.7	5	150	0.2	right	29	5
239.1	5	15	0.2	right	30	5
247.8	5	105	0.8	right	31	5
256.2	5	15	0.8	right	32	5
264.7	5	90	0.2	right	33	5
273	5	15	0.2	right	34	5
281.7	5	150	0.2	right	35	5
289.7	5	165	0.8	right	36	5
298.2	5	165	0.2	right	37	5
306.2	5	45	0.2	right	38	5
314.1	5	135	0.8	right	39	5
321.6	5	30	0.2	right	40	5
329.5	5	45	0.8	right	41	5
338.1	5	105	0.2	right	42	5
346.6	5	75	0.8	right	43	5
355.3	5	60	0.8	right	44	5
363.9	5	165	0.8	right	45	5
371.9	5	120	0.8	right	46	5
380.4	5	90	0.8	right	47	5
388.7	5	45	0.8	right	48	5
