onset	duration	orientation	contrast	side	trial	subject
0	5	135	0.2	left	1	5
8.4	5	165	0.8	left	2	5
16	5	135	0.8	left	3	5
23.7	5	0	0.2	left	4	5
32	5	150	0.8	left	5	5
40.5	5	150	0.2	left	6	5
48.5	5	105	0.2	left	7	5
57.1	5	90	0.8	left	8	5
64.6	5	60	0.8	left	9	5
73	5	60	0.2	left	10	5
80.8	5	60	0.2	left	11	5
88.6	5	135	0.2	left	12	5
96.5	5	120	0.8	left	13	5
104.8	5	15	0.8	left	14	5
113.1	5	60	0.8	left	15	5
120.6	5	75	0.2	left	16	5
129.2	5	105	0.2	left	17	5
137.6	5	15	0.2	left	18	5
145.1	5	75	0.8	left	19	5
152.6	5	120	0.8	left	20	5
161.2	5	120	0.2	left	21	5
169.9	5	30	0.8	left	22	5
177.8	5	150	0.2	left	23	5
186.4	5	165	0.2	left	24	5
195.1	5	45	0.8	left	25	5
203.3	5	90	0.2	left	26	5
211.1	5	75	0.2	left	27	5
219.5	5	45	0.8	left	28	5
227.1	5	105	0.8	left	29	5
235.3	5	165	0.2	left	30	5
242.9	5	90	0.2	left	31	5
251.3	5	15	0.8	left	32	5
259.8	5	150	0.8	left	33	5
267.6	5	75	0.8	left	34	5
275.6	5	165	0.8	left	35	5
283.5	5	30	0.2	left	36	5
291.8	5	0	0.2	left	37	5
300.2	5	90	0.8	left	38	5
308.4	5	30	0.8	left	39	5
315.9	5	30	0.2	left	40	5
323.5	5	45	0.2	left	41	5
331.9	5	15	0.2	left	42	5
340	5	45	0.2	left	43	5
347.8	5	0	0.2	left	44	5
356.5	5	120	0.2	left	45	5
364.8	5	105	0.8	left	46	5
373	5	135	0.8	left	47	5
381.5	5	0	0.2	left	48	5
