onset	duration	orientation	contrast	side	trial	subject
0	5.4375	75	0.2	right	1	4
8.50132957939043	5.4375	30	0.2	right	2	4
17.0026594632611	5.4375	105	0.2	right	3	4
25.503990051132	5.4375	45	0.8	right	4	4
34.005319068138	5.4375	135	0.2	right	5	4
42.5066489161678	5.4375	60	0.2	right	6	4
51.0079787217024	5.4375	0	0.2	right	7	4
59.5093089327715	5.4375	60	0.8	right	8	4
68.0106104269302	5.4375	120	0.2	right	9	4
76.5119577342282	5.4375	0	0.2	right	10	4
85.0133000396268	5.4375	0	0.2	right	11	4
93.5146276598576	5.4375	45	0.2	right	12	4
102.015925391474	5.4375	90	0.2	right	13	4
110.517288368015	5.4375	75	0.8	right	14	4
119.018707544115	5.4375	120	0.8	right	15	4
127.519946850158	5.4375	105	0.8	right	16	4
136.021276001875	5.4375	165	0.8	right	17	4
144.522606338049	5.4375	120	0.2	right	18	4
153.023936162276	5.4375	15	0.2	right	19	4
161.525293297954	5.4375	105	0.2	right	20	4
170.0265912627	5.4375	150	0.8	right	21	4
178.527925526795	5.4375	135	0.8	right	22	4
187.029688905992	5.4375	75	0.2	right	23	4
195.530585130522	5.4375	150	0.2	right	24	4
204.031915114039	5.4375	135	0.2	right	25	4
212.533244957625	5.4375	120	0.8	right	26	4
221.034575279788	5.4375	45	0.2	right	27	4
229.535904651004	5.4375	90	0.8	right	28	4
238.03723419104	5.4375	15	0.2	right	29	4
246.538628727489	5.4375	15	0.8	right	30	4
255.03990224486	5.4375	60	0.8	right	31	4
263.541225699193	5.4375	90	0.8	right	32	4
272.042550699676	5.4375	165	0.2	right	33	4
280.543883033543	5.4375	0	0.2	right	34	4
289.04519820457	5.4375	30	0.8	right	35	4
297.546541384054	5.4375	105	0.8	right	36	4
306.047872333228	5.4375	60	0.2	right	37	4
314.549202131463	5.4375	150	0.2	right	38	4
323.050532831778	5.4375	30	0.2	right	39	4
331.551861713776	5.4375	165	0.2	right	40	4
340.053191779788	5.4375	15	0.8	right	41	4
348.554521272596	5.4375	90	0.2	right	42	4
357.055851602903	5.4375	165	0.8	right	43	4
365.557180870914	5.4375	165	0.8	right	44	4
374.058510646178	5.4375	45	0.8	right	45	4
382.559840510203	5.4375	150	0.8	right	46	4
391.06117021702	5.4375	30	0.8	right	47	4
399.5625	5.4375	75	0.8	right	48	4
