onset	duration	orientation	contrast	side	trial	subject
0	5	90	0.8	left	1	5
7.5	5	45	0.2	left	2	5
16.2	5	30	0.2	left	3	5
23.9	5	15	0.8	left	4	5
32.3	5	75	0.8	left	5	5
40.7	5	105	0.2	left	6	5
48.3	5	150	0.8	left	7	5
56	5	165	0.2	left	8	5
63.8	5	165	0.2	left	9	5
71.7	5	120	0.2	left	10	5
80.3	5	135	0.8	left	11	5
88.2	5	105	0.8	left	12	5
96.8	5	75	0.2	left	13	5
104.6	5	45	0.8	left	14	5
112.8	5	90	0.2	left	15	5
121.5	5	120	0.2	left	16	5
129.5	5	60	0.8	left	17	5
137.3	5	45	0.8	left	18	5
144.8	5	15	0.2	left	19	5
152.7	5	165	0.8	left	20	5
160.6	5	30	0.2	left	21	5
168.5	5	30	0.8	left	22	5
176.7	5	105	0.2	left	23	5
184.2	5	45	0.2	left	24	5
192.8	5	135	0.2	left	25	5
200.8	5	0	0.2	left	26	5
209.2	5	120	0.8	left	27	5
217.4	5	90	0.2	left	28	5
225.8	5	15	0.2	left	29	5
234.5	5	15	0.8	left	30	5
242.4	5	135	0.8	left	31	5
250.2	5	75	0.8	left	32	5
257.9	5	135	0.2	left	33	5
266	5	60	0.8	left	34	5
273.5	5	60	0.2	left	35	5
281.9	5	30	0.8	left	36	5
289.5	5	150	0.2	left	37	5
297	5	60	0.2	left	38	5
304.7	5	120	0.8	left	39	5
313.1	5	90	0.8	left	40	5
320.7	5	105	0.8	left	41	5
328.9	5	0	0.2	left	42	5
336.7	5	150	0.8	left	43	5
344.9	5	0	0.2	left	44	5
353.5	5	165	0.8	left	45	5
361.8	5	0	0.2	left	46	5
369.9	5	150	0.2	left	47	5
378.4	5	75	0.2	left	48	5
