onset	duration	orientation	contrast	side	trial	subject
0	5	150	0.2	left	1	5
8.4	5	60	0.2	left	2	5
16.5	5	135	0.8	left	3	5
24.4	5	135	0.8	left	4	5
32	5	105	0.8	left	5	5
39.9	5	165	0.2	left	6	5
48.5	5	165	0.2	left	7	5
57	5	120	0.8	left	8	5
65.2	5	45	0.2	left	9	5
73.3	5	90	0.2	left	10	5
81.8	5	75	0.8	left	11	5
89.9	5	150	0.2	left	12	5
98	5	45	0.2	left	13	5
106.2	5	45	0.8	left	14	5
113.8	5	105	0.8	left	15	5
122.3	5	120	0.2	left	16	5
130	5	0	0.2	left	17	5
138.3	5	30	0.2	left	18	5
145.9	5	105	0.2	left	19	5
154.6	5	75	0.2	left	20	5
163	5	165	0.8	left	21	5
171	5	90	0.8	left	22	5
178.7	5	45	0.8	left	23	5
187.1	5	15	0.8	left	24	5
195.8	5	90	0.2	left	25	5
203.5	5	0	0.2	left	26	5
211.8	5	165	0.8	left	27	5
219.5	5	90	0.8	left	28	5
227.5	5	135	0.2	left	29	5
235.4	5	0	0.2	left	30	5
244	5	15	0.8	left	31	5
251.5	5	150	0.8	left	32	5
259	5	75	0.8	left	33	5
267.7	5	15	0.2	left	34	5
275.7	5	105	0.2	left	35	5
284.3	5	60	0.8	left	36	5
291.9	5	15	0.2	left	37	5
300.6	5	120	0.8	left	38	5
308.8	5	30	0.8	left	39	5
316.7	5	0	0.2	left	40	5
324.6	5	135	0.2	left	41	5
332.1	5	30	0.8	left	42	5
339.6	5	60	0.8	left	43	5
348.3	5	75	0.2	left	44	5
356.9	5	30	0.2	left	45	5
365.2	5	150	0.8	left	46	5
373	5	60	0.2	left	47	5
381.7	5	120	0.2	left	48	5
